@relation train_80p100_38556_temp_only

@attribute temp numeric
@attribute traffic_volume numeric

@data
288.29,4285
296.15,2584
292.45,2027
279.514,2576
293.43,5186
276.08,732
278.66,351
273.93,2905
296.08,4724
265.56,4599
276.55,894
272.16,743
299.04,3215
267.08,1559
279.27,4843
297.32,5553
280.53,5419
263.3,4373
297.54,5848
288.66,4652
277.96,333
302.02,6717
284.87,5351
277.86,3642
261.95,2731
276.17,3727
285.62,2256
274.9,4956
276.69,3656
295.67,4987
277.5,843
259.75,4088
301.08,4332
292.28,6446
266.63,1943
285.73,990
286.72,5253
294.05,4872
271.65,2118
291.15,2982
302.79,3001
305.77,4171
285.58,3199
285.08,6258
292.68,4340
293.77,4610
293.75,5526
269.24,4494
264.54,2554
290.93,2922
291.01,428
286.055,804
260.48,4686
264.74,4886
276.99,5302
262.68,6256
271.48,249
295.08,2740
275.89,5047
293.8,4421
275.33,488
277.35,379
262.16,4292
275.08,1149
281.42,3290
277.18,2927
278.82,746
246.36,1319
273.44,3847
295.46,4420
291.28,3031
283.15,2399
288.2,904
262.81,312
269.13,4559
286.975,3132
282.82,643
258.71,1718
270.46,5386
282.42,5285
276.04,4871
302.45,2506
278.72,629
260.08,6280
273.14,2452
294.49,963
276.55,4982
272.96,889
277.7,1180
274.08,2506
298.29,5110
280.72,1166
280.58,5768
270.09,1667
297.86,3837
287.75,4463
285.4,4711
290.18,4678
256.59,4301
278.49,431
284.93,2442
283.15,3008
276.95,6686
276.07,2819
263.28,5067
273.62,1686
248.86,931
286.19,561
281.94,5849
289.12,4603
291.36,890
293.49,3360
287.62,1494
274.49,5232
257.75,5540
272.08,6309
289.98,912
270.82,2375
271.12,4132
297.93,4290
301.51,5844
281.4,364
282.08,6813
285.21,331
296.54,2965
277.53,6499
292.88,4675
272.28,872
297.62,5583
272.69,5651
274.02,849
289.6,446
271.72,264
287.91,680
290.29,499
268.96,2494
277.28,1896
286.34,3000
295.1,5050
275.15,2740
290.37,4835
293.48,602
282.099,6457
278.23,5420
268.85,3865
294.14,2230
286.28,6224
290.63,351
277.64,1320
296.83,325
275.79,1289
266.09,2046
290.57,1196
288.65,1106
289.89,6326
291.95,3013
268.26,692
272.35,1474
293.54,452
263.28,6160
264.28,267
269.79,309
284.77,264
287.82,6901
271.41,4434
282.13,281
254.96,545
285.69,1840
292.26,800
296.14,5120
296.18,4049
275.5,1798
292.98,2252
296.88,4158
278.22,4751
274.15,5695
295.94,4604
285.66,382
280.16,440
290.94,5108
291.74,961
266.85,3254
269.15,5716
291.56,6668
268.75,5320
292.96,6196
274.77,2232
283.94,2965
281.27,4196
290.73,890
292.88,4694
276.69,4457
296.41,4981
269.69,1915
273.44,1899
284.71,4925
263.15,5186
293.22,626
276.04,3429
287.84,6338
272.22,984
279.76,2198
279.22,2012
281.821,4507
263.69,432
269.16,417
295.92,3909
275.67,4338
261.62,1589
281.54,5101
270.84,2106
267.33,5014
288.18,299
278.65,2702
294.18,6517
281.81,4440
255.04,4597
291.75,310
283.08,1001
265.36,3589
274.86,6104
289.47,375
282.32,808
299.9,5205
298.55,3936
293.27,362
276.94,3331
294.35,888
291.55,4740
270.15,2562
282.82,6134
253.98,370
301.95,4503
290.35,5268
295.89,2632
269.75,2856
264,517
267.58,5485
255.21,5287
291.28,2951
274.58,5665
290.12,2561
290.75,4398
257.95,1488
257.15,5627
293.15,5283
280.35,4378
274.65,5487
290.79,4904
282.29,1077
279.47,1119
301.25,2754
285.68,4762
282.34,4602
274.38,4788
293.57,4999
291.93,3915
291.15,295
293.86,4099
271.13,366
282.25,2931
278.95,248
286.9,2714
260.82,2302
283.46,1846
295.99,3806
283.15,4461
276.15,966
286.73,716
298.96,5990
263.07,2983
290.6,816
268.96,4306
251.02,725
252.65,292
281.35,804
273.65,2191
282.69,5738
283.75,413
274.28,4686
283.02,855
291.6,4366
272.38,1606
295.908,4802
277.71,5193
297.22,6548
286.6,488
261.29,1022
270.41,4303
263.73,6023
286.55,3178
266.9,4529
271.71,332
285.71,1249
272,2615
291.36,3038
278.78,3246
290.31,3040
275.4,4765
275.72,5072
297.82,3064
257.34,552
293.02,5974
271.52,317
271.58,6677
286.78,6587
276.32,3192
299.07,5735
292.56,5389
281.95,5159
255.87,4558
273.29,2719
275.58,5848
293.15,948
266.58,3070
275.22,5583
259.3,5487
289.34,3204
267.25,4459
278.083,740
272.55,5358
262.54,600
261.22,3197
278.69,1575
270.49,5452
279.65,739
275.29,2986
283.62,1034
275.85,6060
252.77,294
273.35,5779
284.13,542
248.7,1436
294.44,2899
261.9,311
297.59,5707
267.28,3585
274.21,1523
295.88,4342
270.3,4492
283.02,4083
258.67,2458
293.8,2569
255.46,6606
274.22,3106
285.07,5734
263.02,1082
283.41,4809
269.88,1895
269.11,525
284.64,4271
268.08,175
278.93,5253
258.34,1672
299.18,2514
274.02,3025
287.865,4813
255.99,4681
288.42,3381
290.55,5203
273.95,5559
290.22,5227
279.96,1638
287.41,5628
273.51,1343
273.34,7016
283.896,2802
291.07,5523
293.08,1303
287.83,5815
279.82,5985
291.15,935
291.61,360
281.88,494
279.4,3126
298.42,4944
274.15,6061
290.51,676
275.12,661
270.66,270
292.24,2627
271.42,6381
285.86,292
272.65,6214
290.57,234
271.41,5190
272.77,5406
270.69,2447
273.89,5313
280.36,549
272.15,3671
291.35,2822
261.69,6671
271.01,1275
281.03,3584
287.91,4277
301.55,6040
274.82,5117
300.14,4191
300.81,4858
277.62,5963
301.62,3055
295.21,485
298.09,1275
293.49,6067
298.85,5114
298.73,2689
286.58,4654
287.46,5732
297.43,2628
298.79,4242
270.51,6771
288.08,4884
291.48,2755
281.95,3849
271.53,2173
301.28,5310
282.74,352
275.41,4930
257.29,5115
295.69,476
265.15,4756
288.37,6510
289.27,5993
271.15,4936
281.51,259
292.12,6683
276.01,5444
295.07,5863
296.18,4522
276.44,2653
292.1,392
298.51,5608
271.57,2505
287.65,3833
289.52,392
274.15,1352
298.66,3523
294.69,3635
274.79,1532
287.42,875
273.86,2746
264.55,5406
286.15,6587
271.57,3866
295.94,3734
291.38,4252
269.92,4084
289.98,5576
290.24,1466
291.35,5538
289.87,5633
272.67,3761
264.95,3757
288.61,2570
277.01,2726
292.08,1641
291.15,5305
292.65,5068
284.55,2557
294.39,2456
289.79,2134
290.19,4191
274.65,6595
299.04,2230
294.57,4415
289.16,379
270.71,4497
299.17,5455
290.9,3898
277.4,1446
294.27,4024
291.84,444
269.58,724
274.35,5142
288.29,4661
270.72,3388
257.76,4915
285.37,2876
289.07,3460
283.585,4892
264.15,1873
264.44,374
292.02,492
278.43,385
305.71,5441
278.36,5282
300.95,4742
276.36,5901
286.11,610
272.01,216
293.98,4487
291,1195
264.96,2451
287.489,6241
278.2,4058
286.6,337
275.29,3600
281.29,335
286.85,544
272.56,1073
291.64,666
268.15,877
277.01,1303
267.34,2416
276.01,5444
263.11,1528
254.57,3598
280.35,1620
274.43,5649
268.45,4759
303.22,4321
306.08,3953
274.85,6574
284.01,4947
298.85,4395
266.15,3740
284.31,2443
291.86,1796
304.13,5228
303.92,5868
288.6,1271
294.27,5591
269.79,309
300.39,5053
290.88,1092
266.46,5786
293.29,5611
291.01,1246
254.46,4907
299.79,5300
269.62,6407
273.25,4880
275.22,4130
292.08,6405
293.45,4757
273.23,2142
294.301,1854
284.95,2731
273.48,227
259.41,4561
294.71,763
273.59,460
267.03,4540
286.53,875
297.79,4907
302.88,3920
270.34,6095
281.77,5988
298.75,5311
295.2,5015
280.1,304
295.57,3231
280.99,4564
276.65,5374
271.96,3200
289.56,4398
262.79,5528
274.84,4856
297.36,5221
271.53,4675
288.64,912
293.94,5129
289.41,6261
297.65,4199
274.31,420
276.06,1437
271.61,1040
277.88,4794
297.17,4338
277.69,2491
271.98,3453
288.65,3834
294.25,5402
300.17,4142
284.85,5585
274.15,2469
272.43,4568
289.32,5071
271.45,3869
283.95,4548
284.9,1644
270.04,1020
300.26,4233
288.82,6844
266.53,342
298.3,1618
289.16,498
296.72,5790
290.16,372
281.68,3159
258.22,914
291.42,5028
284.07,5492
274.18,2750
270.37,4435
280.28,3058
267.95,3242
273.61,2422
289.97,6160
295,4775
291.49,4888
285.55,5607
280.11,4770
269.23,3394
293.32,5736
278.35,6452
255.77,3156
300.88,44
257.75,5540
289.82,456
281.5,2836
289.75,3135
274.68,3780
283.09,263
283.95,2819
293.79,3940
298.55,4701
272.15,6036
290.91,4252
269.08,800
297.62,2770
265.75,4509
273.22,5409
291.81,660
278.57,611
302.26,5628
290.16,6197
297.08,4782
261.65,344
284.78,3371
268.5,4477
271.74,4208
268.35,802
293.89,419
275.34,864
273.16,555
292.78,896
300.92,5617
273.11,5309
290.62,4452
288.53,752
291.15,5554
303.15,4466
295.42,997
276.65,2758
275.76,312
289.22,628
290.33,6382
290.53,5455
291.16,2504
264.53,6482
280.58,4122
261.27,4811
300.63,5056
274.15,2711
289.49,1172
275.216,4016
291.35,1928
298.74,1898
248.79,5761
289.34,4572
274.04,3288
278.97,634
291.94,1700
256.65,2751
274.87,5532
254.94,2490
292.93,5334
284.62,3065
286.58,4789
268.28,2177
272.35,1219
273.79,304
293.11,345
286.06,6671
289.45,257
288.11,2910
288.15,3876
291.19,4995
272.41,3866
286.76,2277
251.69,2774
257.16,5013
285.99,408
292.65,5270
281.372,1402
276.88,375
275.22,4130
303.79,4796
264.11,3296
276.81,4444
252.43,1065
250.8,3333
271.178,233
285.59,4443
302.49,4946
281.95,2609
250.91,347
254.16,5523
284.17,3575
278.08,336
248.79,1720
286.54,2956
290.49,330
257.29,845
294.51,5379
291.34,5457
285.11,6082
294.72,624
273.96,3115
286.41,1993
288.57,5803
255.61,4381
271.35,2406
299.68,3485
272.62,441
272.15,5441
267.58,2773
285.65,558
292.95,449
274.09,6557
271.94,418
266.36,327
294.77,5468
295.08,2143
279.616,3283
284.29,499
272.69,4977
257.29,4929
271.95,794
282.42,2808
294.79,5621
295.96,5458
252.29,664
290.76,2583
271.08,4397
291.57,4414
296.47,3055
269.08,2639
278.66,1725
270.15,979
288.07,336
296.24,4888
270.08,2914
295.4,4403
295.07,5330
293.87,3117
293.01,5092
288,297
261.93,5915
275.95,323
280.15,4956
295.03,3216
273.83,3854
301.97,3959
277.78,316
291.14,387
268.38,2545
290.77,5400
281.04,5830
292.15,898
272.58,3423
303.04,6820
276.02,6222
277.15,5084
279.71,968
288.27,5314
284.66,3240
257.49,2010
295.42,4317
292.56,1657
267.15,3816
280.81,1795
275.28,5360
295.18,4323
291.75,5339
274.08,2621
287,450
286.975,2445
291.65,5675
289.96,5798
290.15,2096
277.32,4511
275.87,2777
267.73,4582
291.7,1156
258.96,4154
300.26,4331
268.38,519
292.48,5466
276.3,4415
290.9,5095
270.47,381
283.69,435
290.72,823
270.99,3882
282.73,359
286.96,2951
291.79,1481
284.79,313
296.5,2533
270.75,3810
259.58,590
264.85,1412
266.4,6199
269.58,940
278.01,6843
265.1,2934
277.053,3867
271.87,1489
297.57,1418
289.79,2134
276.67,3945
279.88,4324
277.65,820
286.92,4392
288.22,1252
297.1,4286
292.78,2131
299.69,6272
274.37,6723
256.63,1364
280.68,2826
274.02,4524
247.15,209
271.72,347
288.45,2764
284.88,548
297.82,3604
295.82,2353
287.88,5395
297.888,1831
270.79,3125
272.28,624
292.02,899
277.16,4866
302.274,603
272.22,1441
279.22,876
265.03,287
260.55,939
272.46,376
297.56,3319
274.21,3501
286.82,4720
287.75,261
251.56,5269
278.94,1005
253.27,1810
285.07,6533
269.82,5642
285.15,4365
271.15,2887
274.75,429
278.57,5678
292.49,331
260.88,3453
262.88,395
290.59,4466
298.34,4448
271.72,1035
265.61,2024
268.63,4732
290.75,4398
292.67,4763
281.65,1782
294.28,2347
292.15,3696
260.41,4573
273.19,7009
298.64,4938
265.95,3674
273.01,1437
276.69,4531
270.07,2809
290.73,3324
269.35,3165
288.15,912
284.23,2899
297.35,3504
286.81,1121
259.15,259
289.44,364
292.48,770
257.07,437
279.867,4114
297.11,786
262.89,3119
261.29,2885
269.4,2979
259.4,362
284.77,6344
264.35,526
295.22,4947
290.54,4945
277.15,2858
247.62,2233
274.02,387
259.12,2311
283.87,6066
299.54,4733
294.32,6172
290.75,5940
279.28,5008
286.86,5706
275.72,2586
265.85,2254
289,4592
274.83,2857
293.37,801
280.41,753
294.95,4457
294.79,3094
290.55,2002
279.86,5399
271.35,2906
290.09,2929
294.34,883
261.44,6820
267.28,2884
299.22,6794
288.66,1099
287.59,590
294.9,3779
276.48,866
254.64,2676
274.35,681
291.49,4888
293.25,3137
293.23,2964
286.54,3449
296.05,5473
275.33,5551
266.48,2402
285.29,723
296.51,3473
288.54,399
294.93,4084
286.99,477
272.79,4893
291.52,4091
293.5,1754
264.48,5990
275.34,4638
283.65,4659
288.92,2036
298.34,3660
293.22,2084
292.62,5750
298.55,3380
271.75,3342
296.62,3039
289.08,1136
262.85,4735
289.72,873
299.48,3767
265.43,2339
264.22,2626
274.51,887
264.73,1727
271.48,5605
251.56,4551
291.75,4982
277.01,1661
291.79,6243
278.083,373
294.61,1210
265.68,1519
276.14,4388
274.22,339
271.08,817
285.22,333
300.95,4525
271.27,3532
270.79,5067
259.36,3994
275.52,5264
292.84,637
296.57,1450
261.68,4340
278.29,6374
294.35,634
280.025,4881
262.79,1037
272.15,4120
292.28,4961
295.65,4236
282.58,3992
275.44,2911
264.36,640
276.75,2077
264.11,2739
294.15,3643
294.22,3888
277.01,4748
285.49,1320
290.22,4570
296.95,4912
290.93,1313
296.62,4464
278.87,3102
256.62,4254
296.47,3522
301.36,3683
291.45,4940
292.88,5426
255.48,695
290.7,1165
297.82,5160
301.07,6254
270.35,4901
252.15,4275
264.79,5211
288.76,6047
291.02,5889
267.79,6020
280.08,809
287.28,5028
276.82,2428
289.66,4861
293.28,1819
257.43,2217
287.01,3892
292.51,2524
291.12,5044
298.59,3152
297.4,3250
266.82,4864
273.81,5657
247.79,3188
284.28,3347
301.73,5662
256.37,2164
300.9,5351
283.82,867
278.79,1946
299.29,4620
285.03,2655
270.08,4966
284.28,420
273.15,6432
292.07,870
289.67,2430
265.22,744
291.11,5944
272.15,485
278.95,3757
274.01,4786
279.22,2897
278.93,257
277.29,6236
268.58,753
273.88,2584
297.53,3092
293.23,4742
290.24,5661
296.49,1259
298.48,2025
277.635,589
255.28,2664
291.29,2169
301.48,5775
292.17,4684
293.58,4506
297.51,2151
288.64,261
294.232,5107
293.62,1351
297.3,385
264.58,1759
276.58,4986
293.39,3145
275.59,2407
271.7,332
299.88,2936
257.66,6179
274.62,4366
273.86,1492
270.21,3237
271.05,1571
276.3,2679
292.85,3882
285.71,5175
270.94,1799
279.08,1665
275.22,611
280.58,890
271.81,1326
291.16,5107
275.87,3488
291.35,1651
301.65,5617
268.93,721
293.51,1261
272.71,5708
260.65,549
274.52,2597
284.14,3973
274.66,2177
293.79,3940
296.77,608
300.56,4372
282.35,4339
257.55,4944
293.49,1084
277.46,4358
287.9,4541
290.73,2849
275.11,4410
295.69,6492
273.37,698
252.57,1147
266.09,2046
266.21,4383
287.24,4567
264.896,5176
286.03,5208
256.89,6091
275.216,2153
294.61,4237
264.86,298
267.49,5824
272.48,3919
272.74,3550
275.15,5674
289.36,4138
270.51,4057
293.69,1452
287.72,5335
275.22,1249
279.29,3998
300.78,3092
296.58,2842
271.65,2174
276.88,3086
285.8,4592
271.22,285
287.14,5884
279.51,4743
274.08,1093
295.15,2782
290.95,5332
284.4,3002
304.09,3701
274.35,2044
287.87,1495
271.9,402
299.57,6269
279.81,4549
272.21,4958
294.35,4670
290.55,2808
265.88,6117
304.94,4377
263.33,2647
300.11,4983
295.426,4343
297.09,3344
295.87,842
283.92,3648
281.42,4971
258.22,4527
271.57,551
269.58,454
281.08,283
258.3,3095
261.35,1459
289.16,379
274.58,4236
299.62,5140
270.53,950
273.41,2904
253.39,2526
281.65,4608
283.23,1791
274.06,582
270.34,4151
276.82,4549
274.54,3122
286.66,639
300.66,5729
291.74,3023
300.9,4128
290.367,5004
270.15,798
279.008,2531
296.19,5909
297.78,5016
294.42,2234
279.11,1454
286.27,5842
270.64,308
291.66,821
292.51,5317
273.96,2373
296.53,4154
268.87,4067
278.73,6818
269.58,2591
300,4880
294.15,4872
272.22,4474
272.59,3933
267.31,295
285.28,1980
267.95,392
283.896,2630
282.42,5420
277.02,4989
300.05,4922
280.12,5074
290.49,341
273.49,553
262.3,5522
264.65,2711
269.05,2493
290.45,4931
291.14,2069
294.82,1209
295.163,6036
300.29,3649
274.21,262
287.62,1023
280.56,835
272.58,2256
278.65,6305
301.58,3171
289.49,358
248.14,719
297.84,2806
292.84,4638
293.81,2904
296.72,2792
266.69,1385
289.08,408
293.56,227
266.14,5139
266.09,2046
282.41,4382
262.75,2680
301.9,6488
265.09,2087
281.68,4235
257.48,603
281.915,2504
279.65,5055
260.88,4531
301.24,3030
286.45,2932
296.15,4300
300.16,6279
268.64,2624
295.91,6101
264.28,707
255.07,1260
275.9,5789
271.48,6864
257.57,5397
269.8,4614
278.02,7189
293.68,3656
256.81,4899
264.64,4827
295.85,5245
257.08,3595
277.01,707
294.49,801
284.38,1021
276.29,4637
280.08,2420
287.74,6267
300.41,4998
284.64,410
287.82,5316
282.55,4164
273.08,3653
292.09,1256
285.68,2398
294.56,582
272.94,2608
270.12,5403
271.65,2273
281.03,3584
273.35,4781
276.94,5987
279.669,4388
289.47,5805
280.686,2492
286.557,4411
288.55,5622
292.73,5269
271.36,599
275.15,1596
275.54,4017
293.91,412
271.75,1151
295.17,4604
287.69,512
275.02,4695
298.02,5645
299.78,4284
271.98,1421
294.04,4767
292.25,376
288.62,1668
278.68,5918
298.15,65
296.82,3897
287.97,3275
285.55,4062
285.02,3615
290.89,2607
283.29,5479
284.77,3103
299.63,6709
283.08,351
265.73,1646
298.97,2495
267.89,5318
269.65,1298
281.28,1824
255.93,313
289.89,328
276.54,4442
280.73,6454
297.47,6245
270.22,2892
271.51,6738
263.93,4768
280.09,441
281.79,5070
283.22,3820
291.79,4571
292.62,4375
296.51,3974
287.43,3380
275.17,5461
268.69,3734
256.1,4943
270.08,6836
296.69,4874
289.31,6147
269.15,5616
271.29,3170
288.88,1836
291.68,5165
297.02,2109
266.29,4557
293.53,1019
276.793,389
280.02,3654
284.31,4388
271.48,3631
285.78,1649
294.48,3938
290.02,798
288.68,4242
272.55,759
304.15,4287
286.63,402
291.5,4780
277.41,4263
288.67,1050
291.7,5800
274.29,848
292.46,4498
292.34,5057
278.15,484
274.15,587
265.92,2637
275.48,3115
269.76,3556
294.65,356
295.65,3816
277.86,842
260.08,6256
289.3,3587
274.15,2431
285.99,345
275.71,6180
292.72,2952
271.21,4699
265.48,3330
276.87,4426
273.95,490
285.86,6785
279.15,561
280.31,1510
257.42,425
293.65,4271
288.07,411
279.53,5737
268.35,594
262.6,3126
290.51,2947
281.58,4533
295.05,4212
267.26,5391
286.107,2671
283.15,486
270.08,5492
279.69,3415
300.29,6777
291.67,4711
302.29,5943
279.15,353
292.65,831
271.71,383
298.44,3512
276.22,460
300.48,6278
297.51,4459
296.43,801
280.8,4329
276.29,235
291.89,2938
289.22,424
275.72,6138
290.58,876
294.69,3567
298.88,4796
300.83,2579
261.81,6431
278.69,1201
292.43,4673
275.56,4874
273.3,2721
296.22,3288
265.47,1147
263.08,496
289.4,754
269.89,5929
255.87,4632
294.16,3105
280.46,4592
256.15,264
289.37,398
294.28,7090
269.42,416
295.98,377
270.73,2146
266.97,613
283.84,4302
275.85,1621
290.16,2729
292.73,5849
291.51,2394
294.36,2039
275.79,5162
292.68,6092
293.11,4879
270.95,420
294.11,5308
272.48,869
276.93,5525
294.99,5159
291.3,421
273.7,2504
299.56,4338
279.83,4211
285.81,4477
279.02,4219
279.27,6589
274.65,4321
294.46,4107
289.59,5107
287.15,4807
278.05,5892
277.48,6621
297.55,4267
286.65,639
296.31,4761
276.39,1400
272.07,4742
285.47,4481
286.56,5635
272.49,582
278.58,1084
293.88,3266
291.49,5625
298.93,3600
295.56,5969
274.08,2012
274.21,494
285.47,2841
278.38,2157
277.34,650
282.36,1315
290.79,5878
254.69,438
271.88,3190
256.27,4324
272.62,4272
263.56,5810
302.299,2576
278.15,1811
294.79,5773
286.45,2998
274.28,330
279.15,5391
299.59,1618
291.09,981
274.61,5385
280.21,5257
294.45,5306
273.94,5633
278.48,1554
260.99,3575
280.71,4025
298.78,6113
275.22,4573
281.44,2871
294.64,1783
290.02,333
274.15,3498
286.46,6476
287.17,325
263.93,818
280.22,4378
268.36,5581
269.62,5954
290.22,4187
276.07,1720
279.68,4518
285.87,1538
271.88,3140
289.21,4984
251.45,3209
274.01,3330
274.95,4778
289.37,744
261.45,2016
278.95,1529
271.46,877
285.22,1842
299.25,365
274,4715
288.81,5842
283.35,1740
270.47,784
278.92,1733
294.56,4652
268.94,4984
300.28,3267
271.15,5119
246.47,737
303.69,6702
288.96,351
296.09,5800
292.37,2293
294.79,3885
301.48,4051
298.88,4655
285.91,3243
272.42,4755
263.21,5896
267.02,6525
290.98,4800
299.02,6086
298.28,5055
285.83,1253
261.64,410
261.65,5061
274.07,4956
263.24,4057
271.43,4701
266.48,2019
306.29,3340
299.15,5440
286.93,4781
297.84,666
296.49,2094
275.62,6625
300.71,6189
276.09,3772
271.84,6520
287.464,4029
267.25,6366
300.15,6651
291.97,524
272.37,4030
289.73,4811
270.41,463
279.75,397
281.69,835
270.9,2834
299.9,6604
288.57,561
294.76,1969
294.3,4947
302.69,2861
289.03,468
296.15,3471
300.88,5743
272.89,4630
289.31,503
290.78,6027
289.95,5583
286.62,5677
264.79,2052
295.07,5958
275.59,3496
287.22,2937
260.64,2849
291.7,5185
295.95,2665
269.62,2386
270.68,855
267.79,4906
275.71,307
295.56,4742
248.83,4167
275.66,4978
257.72,246
259.97,5489
282.94,2543
293.03,5987
293.6,4519
279.37,2499
250.22,3212
275.15,5933
278.81,1207
276.28,3142
257.71,571
289.81,2897
290.37,6440
293.79,367
274.79,1532
297.23,5096
259.24,3992
261.13,4424
270.06,4665
273.96,4418
281.15,5687
295.5,5043
266.8,996
254.03,3030
274.34,2958
300.33,4621
298.48,6160
293.55,4632
264.14,2892
271.73,4949
259.72,6242
296.91,3153
281.91,6128
281.15,5884
298.82,2733
269.822,2746
285.79,4766
273.79,5790
275.97,338
295.52,4934
277.01,707
298.61,5583
275.6,3008
301.36,4536
271.22,5913
279.54,741
296.14,3734
276.92,908
288.09,5665
269.36,5510
265.62,3760
296.11,4478
284.68,1940
288.43,3916
289.77,363
293.48,3383
292.87,2157
266.04,5181
272.88,5223
298.21,2911
301.95,4053
285.94,793
295.15,4735
270.45,6574
262.21,1638
271.35,3557
270.85,3724
288.34,6447
296.63,5234
283.79,2917
293.14,4394
271.65,266
268.79,2507
282.35,332
291.08,3342
265.76,722
289.75,2767
281.2,3232
292.87,1233
295.84,4855
276.75,5020
298.88,589
261.61,4432
288.86,1063
278.58,3230
269.34,4974
296.21,4126
265.51,2565
284.73,528
296.09,5200
294.95,1302
298.76,566
292.84,6401
271.36,3893
284.15,3320
287.52,2929
273.85,859
286.44,3958
273.98,438
297.79,5161
264.42,352
300.75,5937
284.26,512
276.02,641
251,3036
293.63,2302
257.38,5997
276.15,538
280.07,4473
297.51,3823
267.48,2699
275.88,4418
272.49,323
246.52,2238
294.31,967
278.18,3146
271.44,1053
271.68,4823
280.29,6629
293.22,2839
295.77,2227
284.79,4983
257.68,3970
268.22,1511
267.9,4342
290.51,5691
286.28,5705
260.47,6116
270.58,4695
267.35,3450
304.83,4878
290.84,6651
283.01,5466
277.31,6449
278.5,2760
290.68,381
289.58,631
277.99,6015
291.52,2822
274.75,2314
269.93,4696
291.5,4507
278.16,3092
277.93,2653
284.81,2629
287.35,3569
254.55,1089
290.22,2545
287.31,1507
276.86,3479
302.41,4471
278.95,424
288.72,3391
296.1,322
282.86,2503
286.61,1576
250.65,2421
271.62,4786
296.48,658
244.82,354
287.1,4812
269.52,602
290.51,390
292.35,6203
286.9,2378
287.33,5518
