holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume
None,270.68,0,0,1,Clear,1650
None,272.6,0,0,1,Clear,2442
None,274.06,0,0,1,Clear,3230
None,275.81,0,0,1,Clear,3575
None,277.54,0,0,20,Clouds,4139
None,278.54,0,0,40,Clouds,3892
None,278.97,0,0,40,Clouds,3989
None,278.91,0,0,75,Clouds,4294
None,278.81,0,0,75,Clouds,4521
None,278.27,0,0,75,Clouds,4280
None,276.67,0,0,75,Clouds,3945
None,275.86,0,0,75,Clouds,3169
None,274.29,0,0,75,Clouds,2772
None,273.37,0,0,75,Clouds,2213
None,272.77,0,0,75,Clouds,1570
None,272.01,0,0,75,Clouds,1065
None,271.78,0,0,40,Clouds,530
None,271.41,0,0,75,Haze,331
None,271.46,0,0,75,Mist,270
None,271.76,0,0,75,Clouds,316
None,272.24,0,0,90,Clouds,799
None,271.98,0,0,90,Clouds,2513
None,271.53,0,0,40,Clouds,5503
None,271.46,0,0,40,Clouds,6642
None,271.7,0,0,40,Clouds,6195
None,273.26,0,0,75,Clouds,5246
None,274.9,0,0,90,Clouds,4460
None,276.33,0,0,90,Clouds,4580
None,277.58,0,0,90,Snow,4771
None,278.5,0,0,90,Clouds,4836
None,279.3,0,0,90,Clouds,5138
None,279.89,0,0,90,Clouds,5606
None,280.11,0,0,40,Clouds,6120
None,279.82,0,0,40,Clouds,5985
None,278.69,0,0,40,Clouds,4418
None,277.75,0,0,40,Clouds,3089
None,276.77,0,0,40,Clouds,2636
None,276.61,0,0,75,Clouds,2117
None,276.06,0,0,75,Clouds,1437
None,275.22,0,0,20,Clouds,920
None,274.75,0,0,20,Clouds,600
None,274.24,0,0,20,Clouds,393
None,273.47,0,0,20,Clouds,298
None,273.5,0,0,1,Clear,352
None,273.15,0,0,75,Clouds,762
None,273,0,0,20,Clouds,2519
None,272.69,0,0,20,Clouds,5478
None,273.08,0,0,40,Clouds,6728
None,273.91,0,0,75,Clouds,5972
None,274.82,0,0,75,Clouds,5280
None,276.16,0,0,75,Clouds,4626
None,277.69,0,0,90,Clouds,4947
None,278.47,0,0,90,Clouds,5125
None,279.12,0,0,90,Clouds,5130
None,279.28,0,0,90,Clouds,5394
None,280.19,0,0,90,Clouds,5837
None,280.5,0,0,90,Clouds,6222
None,280.3,0,0,90,Clouds,5992
None,279.58,0,0,75,Clouds,4578
None,278.78,0,0,75,Clouds,3246
None,278.5,0,0,90,Clouds,2834
None,276.93,0,0,75,Clouds,2578
None,276.03,0,0,40,Clouds,1979
None,275.01,0,0,40,Clouds,1326
None,273.87,0,0,40,Clouds,541
None,272.99,0,0,1,Clear,346
None,272.41,0,0,1,Clear,265
None,272.31,0,0,1,Clear,338
None,272.39,0,0,1,Clear,765
None,271.73,0,0,1,Clear,2611
None,271.54,0,0,1,Clear,5577
None,271.12,0,0,1,Clear,6908
None,271.17,0,0,20,Clouds,6079
None,273.11,0,0,20,Clouds,5309
None,276.01,0,0,20,Clouds,4567
None,278.27,0,0,20,Clouds,4804
None,279.84,0,0,20,Clouds,5041
None,280.68,0,0,40,Clouds,5051
None,281.22,0,0,20,Clouds,5274
None,281.8,0,0,20,Clouds,5936
None,282.2,0,0,40,Clouds,6128
None,281.48,0,0,20,Clouds,5821
None,280,0,0,20,Clouds,4040
None,278.48,0,0,20,Clouds,2711
None,276.86,0,0,20,Clouds,2690
None,275.45,0,0,1,Clear,2539
None,274.05,0,0,1,Clear,1925
None,272.75,0,0,1,Clear,1471
None,271.73,0,0,1,Clear,716
None,270.91,0,0,1,Clear,453
None,270.15,0,0,1,Clear,324
None,269.68,0,0,1,Clear,390
None,269.44,0,0,1,Clear,775
None,268.96,0,0,1,Clear,2572
None,268.61,0,0,1,Clear,5595
None,268.74,0,0,1,Clear,6852
None,268.45,0,0,20,Clouds,5892
None,270.9,0,0,1,Clear,5327
None,273.45,0,0,1,Clear,4756
None,275.9,0,0,20,Clouds,5073
None,278.7,0,0,20,Clouds,5286
None,280.25,0,0,20,Clouds,5189
None,281.67,0,0,1,Clear,5495
None,283.03,0,0,1,Clear,5713
None,283.13,0,0,1,Clear,6317
None,283.04,0,0,20,Clouds,6306
None,281.3,0,0,20,Clouds,4867
None,279.84,0,0,40,Clouds,3501
None,278.88,0,0,40,Clouds,3110
None,278.51,0,0,90,Clouds,2727
None,279.26,0,0,90,Clouds,1825
None,279.21,0,0,90,Drizzle,1222
None,278.85,0,0,90,Clouds,611
None,277.59,0,0,75,Haze,441
None,277.01,0,0,40,Clouds,331
None,277.15,0,0,75,Clouds,365
None,277.9,0,0,75,Clouds,708
None,278.31,0,0,90,Clouds,2379
None,278.63,0,0,90,Clouds,5236
None,278.22,0,0,90,Clouds,6509
None,277.58,0,0,75,Clouds,5723
None,278.02,0,0,40,Clouds,5239
None,278.37,0,0,90,Clouds,4723
None,278.78,0,0,90,Clouds,5330
None,278.78,0,0,75,Clouds,5403
None,279.59,0,0,75,Clouds,5446
None,279.64,0,0,1,Clear,5669
None,280,0,0,40,Clouds,6093
None,279.76,0,0,40,Clouds,6323
None,278.9,0,0,40,Clouds,5856
None,277.06,0,0,40,Clouds,4987
None,275.29,0,0,40,Clouds,3681
None,274.98,0,0,20,Clouds,2902
None,273.31,0,0,20,Clouds,2929
None,272.77,0,0,1,Clear,2728
None,272.06,0,0,1,Clear,1693
None,272.01,0,0,20,Clouds,1166
None,271.8,0,0,75,Clouds,724
None,271.3,0,0,75,Clouds,568
None,270.41,0,0,20,Clouds,343
None,269.9,0,0,20,Clouds,383
None,269.56,0,0,1,Clear,703
None,269.39,0,0,20,Clouds,1229
None,269.24,0,0,20,Clouds,2057
None,268.99,0,0,40,Clouds,3246
None,271.47,0,0,75,Clouds,4390
None,272.85,0,0,75,Clouds,4573
None,273.93,0,0,75,Clouds,4269
None,274.85,0,0,75,Clouds,4833
None,275.43,0,0,75,Clouds,4442
None,275.73,0,0,40,Clouds,4397
None,275.9,0,0,40,Clouds,4314
None,276.29,0,0,75,Clouds,4413
None,276.41,0,0,75,Clouds,4125
None,276.29,0,0,75,Clouds,4004
None,276.13,0,0,90,Clouds,3404
None,275.93,0,0,90,Clouds,2777
None,275.93,0,0,90,Clouds,2579
None,275.67,0,0,90,Clouds,2552
None,275.58,0,0,90,Clouds,1952
None,275.67,0,0,90,Clouds,2125
None,275.6,0,0,90,Clouds,730
None,275.77,0,0,90,Clouds,730
None,275.42,0,0,90,Clouds,345
None,275.47,0,0,90,Clouds,223
None,275.33,0,0,90,Clouds,488
None,275.08,0,0,90,Clouds,710
None,275.08,0,0,90,Clouds,1165
None,275.09,0,0,90,Rain,2067
None,275.09,0,0,90,Snow,2067
None,275.44,0,0,90,Clouds,2911
None,276.1,0,0,90,Clouds,3527
None,276.45,0,0,90,Clouds,3765
None,276.76,0,0,90,Clouds,4063
None,277.11,0,0,90,Clouds,4043
None,278.13,0,0,90,Clouds,4200
None,278.44,0,0,90,Clouds,4105
None,278.44,0,0,90,Clouds,4015
None,278.09,0,0,90,Clouds,3620
None,277.72,0,0,90,Clouds,3652
None,277.41,0,0,90,Clouds,2837
None,277.2,0,0,90,Clouds,2446
None,277.06,0,0,90,Clouds,1950
None,276.7,0,0,90,Clouds,1451
None,276.54,0,0,90,Rain,999
None,276.07,0,0,90,Clouds,1720
None,275.67,0,0,75,Clouds,1299
None,274.97,0,0,40,Clouds,304
None,274.86,0,0,20,Clouds,412
None,273.45,0,0,75,Mist,753
None,272.66,0,0,20,Clouds,2562
None,272.18,0,0,20,Clouds,5658
None,272.32,0,0,1,Clear,6877
None,272.69,0,0,90,Clouds,5981
None,274.26,0,0,90,Clouds,4999
None,275.99,0,0,90,Clouds,4408
None,277.35,0,0,90,Clouds,4575
None,277.83,0,0,90,Clouds,4710
None,278.47,0,0,90,Clouds,4648
None,278.71,0,0,46,Clear,4968
None,280.56,0,0,46,Clear,6124
None,280.56,0,0,46,Clear,6134
None,279.26,0,0,46,Clear,4265
None,280.56,0,0,46,Clear,2415
None,280.56,0,0,46,Clear,1963
None,280.56,0,0,46,Clear,1454
None,280.56,0,0,46,Clear,938
None,280.56,0,0,46,Clear,537
None,274.41,0,0,98,Clear,313
None,274.41,0,0,98,Clear,256
None,274.41,0,0,98,Clear,356
None,274.41,0,0,98,Clear,788
None,274.41,0,0,98,Clear,2565
None,274.41,0,0,98,Clear,5330
None,274.91,0,0,99,Clear,6181
None,274.91,0,0,99,Clear,6182
None,274.91,0,0,99,Clear,5720
None,274.91,0,0,99,Clear,4612
None,277.12,0,0,90,Mist,4666
None,278.04,0,0,90,Clouds,5022
None,278.19,0,0,90,Clouds,5490
None,278.38,0,0,90,Clouds,5973
None,278.59,0,0,90,Mist,6201
None,278.65,0,0,90,Mist,5453
None,278.74,0,0,90,Haze,3921
None,278.74,0,0,90,Mist,3921
None,278.87,0,0,90,Haze,2835
None,278.87,0,0,90,Mist,2835
None,279.02,0,0,90,Haze,2450
None,279.02,0,0,90,Mist,2450
None,278.84,0,0,90,Haze,2078
None,278.84,0,0,90,Drizzle,2078
None,278.84,0,0,90,Mist,2078
None,278.56,0,0,90,Haze,1671
None,278.56,0,0,90,Rain,1671
None,278.56,0,0,90,Drizzle,1671
None,278.5,0,0,90,Haze,1472
None,278.5,0,0,90,Mist,1472
None,278.03,0,0,90,Haze,792
None,278.03,0,0,90,Rain,792
None,278.03,0,0,90,Mist,792
None,277.28,0,0,90,Rain,811
None,277.28,0,0,90,Mist,811
None,277.06,0,0,90,Rain,671
None,277.06,0,0,90,Mist,671
None,277.06,0,0,90,Rain,671
None,277.06,0,0,90,Snow,671
None,276.83,0,0,90,Rain,474
None,276.83,0,0,90,Mist,474
None,276.83,0,0,90,Rain,474
None,277.15,0,0,90,Rain,790
None,277.15,0,0,90,Mist,790
None,277.57,0,0,90,Rain,2619
None,277.57,0,0,90,Mist,2619
None,277.51,0,0,90,Rain,5788
None,277.51,0,0,90,Mist,5788
None,277.51,0,0,90,Drizzle,5788
None,277.41,0,0,90,Drizzle,7088
None,277.41,0,0,90,Mist,7088
None,277.68,0,0,90,Mist,6264
None,277.68,0,0,90,Drizzle,6264
None,278.15,0,0,90,Clouds,5230
None,278.42,0,0,90,Clouds,4567
None,278.61,0,0,90,Clouds,4769
None,279.14,0,0,90,Clouds,5011
None,278.99,0,0,90,Clouds,4889
None,278.83,0,0,90,Rain,5367
None,278.57,0,0,90,Rain,5678
None,278.57,0,0,90,Drizzle,5678
None,278.21,0,0,90,Rain,6267
None,278.21,0,0,90,Mist,6267
None,278.21,0,0,90,Drizzle,6267
None,278.21,0,0,90,Drizzle,6267
None,277.96,0,0,90,Mist,6057
None,277.96,0,0,90,Rain,6057
None,277.51,0,0,90,Mist,4883
None,277.18,0,0,90,Clouds,2927
None,277.08,0,0,90,Clouds,2594
None,276.98,0,0,90,Clouds,2347
None,276.93,0,0,90,Rain,1544
None,276.76,0,0,90,Clouds,1219
None,276.79,0,0,90,Clouds,783
None,276.64,0,0,90,Clouds,357
None,276.41,0,0,90,Clouds,286
None,276.32,0,0,90,Clouds,396
None,276.32,0,0,90,Clouds,791
None,276.29,0,0,90,Clouds,2681
None,276.29,0,0,90,Clouds,5614
None,276.38,0,0,90,Clouds,6834
None,276.94,0,0,90,Clouds,6280
None,277.39,0,0,90,Clouds,5460
None,278.31,0,0,90,Clouds,4670
None,278.71,0,0,90,Clouds,5071
None,279.86,0,0,90,Clouds,5246
None,279.97,0,0,75,Clouds,5039
None,280.53,0,0,90,Clouds,5411
None,280.57,0,0,90,Clouds,5866
None,280.3,0,0,90,Clouds,6556
None,279.79,0,0,90,Clouds,6204
None,278.91,0,0,90,Clouds,4688
None,277.79,0,0,40,Clouds,3326
None,277,0,0,75,Clouds,3229
None,276.52,0,0,75,Clouds,2790
None,276.25,0,0,40,Clouds,1946
None,276.1,0,0,90,Clouds,1181
None,276.1,0,0,75,Clouds,649
None,275.91,0,0,40,Clouds,422
None,275.69,0,0,40,Clouds,340
None,275.4,0,0,40,Clouds,365
None,275.44,0,0,20,Clouds,683
None,275.35,0,0,20,Clouds,2471
None,275.4,0,0,1,Clear,5538
None,275.4,0,0,1,Clear,6880
None,275.89,0,0,1,Clear,5906
None,277.07,0,0,1,Clear,5234
None,278.66,0,0,1,Clear,4719
None,282.16,0,0,75,Clouds,5304
None,282.49,0,0,1,Clear,5487
None,284.21,0,0,40,Clouds,5532
None,284.57,0,0,40,Clouds,5816
None,284.64,0,0,75,Clouds,5958
None,284.11,0,0,40,Clouds,6455
None,282.06,0,0,40,Clouds,6154
None,279.8,0,0,20,Clouds,5330
None,278.54,0,0,20,Clouds,3540
None,278.09,0,0,1,Clear,3193
None,277.88,0,0,1,Clear,2948
None,277.36,0,0,20,Clouds,2496
None,277.25,0,0,20,Clouds,1707
None,276.64,0,0,1,Clear,1090
None,275.98,0,0,1,Clear,735
None,275.73,0,0,1,Clear,537
None,275.63,0,0,20,Clouds,371
None,275.29,0,0,20,Clouds,397
None,275.25,0,0,75,Clouds,696
None,275.1,0,0,40,Mist,1301
None,275.23,0,0,40,Clouds,1932
None,276.09,0,0,20,Clouds,2952
None,277.86,0,0,20,Clouds,3529
None,280.05,0,0,20,Clouds,3837
None,281.75,0,0,20,Clouds,4338
None,283.15,0,0,20,Clouds,4762
None,283.99,0,0,75,Clouds,4367
None,284.03,0,0,75,Clouds,4369
None,283.98,0,0,1,Clear,4536
None,283,0,0,1,Clear,4520
None,281.46,0,0,90,Clouds,4677
None,280.71,0,0,90,Clouds,4025
None,280.24,0,0,90,Clouds,3128
None,280.18,0,0,90,Clouds,2905
None,280.08,0,0,90,Clouds,2853
None,280.23,0,0,90,Clouds,3288
None,280.33,0,0,90,Clouds,2239
None,280.27,0,0,90,Haze,1381
None,279.87,0,0,90,Drizzle,922
None,279.87,0,0,90,Rain,922
None,279.87,0,0,90,Haze,922
None,279.87,0,0,90,Mist,922
None,280.01,0,0,90,Mist,626
None,280.01,0,0,90,Haze,626
None,280.01,0,0,90,Drizzle,626
None,280.26,0,0,90,Rain,331
None,280.26,0,0,90,Mist,331
None,280.26,0,0,90,Haze,331
None,280.26,0,0,90,Thunderstorm,331
None,280.1,0,0,90,Thunderstorm,304
None,280.1,0,0,90,Mist,304
None,280.1,0,0,90,Haze,304
None,280.1,0,0,90,Thunderstorm,304
None,280.1,0,0,90,Drizzle,304
None,279.9,0,0,90,Mist,462
None,279.9,0,0,90,Thunderstorm,462
None,279.9,0,0,90,Rain,462
None,279.79,0,0,90,Thunderstorm,793
None,279.79,0,0,90,Mist,793
None,279.79,0,0,90,Rain,793
None,279.79,0,0,90,Rain,793
None,279.95,0,0,90,Drizzle,1120
None,279.95,0,0,90,Mist,1120
None,279.95,0,0,90,Rain,1120
None,279.91,0,0,90,Mist,1797
None,279.91,0,0,90,Drizzle,1797
None,280.43,0,0,90,Mist,2687
None,280.43,0,0,90,Rain,2687
None,280.43,0,0,90,Drizzle,2687
None,280.43,0,0,90,Drizzle,2687
None,280.43,0,0,90,Rain,2687
None,281.02,0,0,90,Mist,3961
None,281.02,0,0,90,Rain,3961
None,282.05,0,0,90,Mist,4086
None,283.42,0,0,90,Mist,3710
None,283.42,0,0,90,Drizzle,3710
None,284.94,0,0,75,Mist,3733
None,284.94,0,0,75,Haze,3733
None,287.6,0,0,20,Haze,3666
None,287.6,0,0,20,Mist,3666
None,289.71,0,0,20,Haze,4012
None,289.71,0,0,20,Mist,4012
None,291.14,0,0,20,Mist,4169
None,290.28,0,0,20,Mist,3636
None,288.29,0,0,20,Thunderstorm,3390
None,288.29,0,0,20,Mist,3390
None,289.25,0,0,40,Mist,2660
None,291.57,0,0,90,Clouds,2173
None,291.28,0,0,87,Clear,1924
None,288.12,0,0,87,Clear,2863
Veterans Day,288.12,0,0,87,Clear,1000
None,282.74,0,0,98,Clear,352
None,282.74,0,0,98,Clear,263
None,282.74,0,0,98,Clear,341
None,282.74,0,0,98,Clear,761
None,282.74,0,0,98,Clear,2467
None,282.74,0,0,98,Clear,5242
None,273.9,0,0,99,Clear,5390
None,273.9,0,0,99,Clear,2029
None,273.9,0,0,99,Clear,2096
None,272.42,0,0,90,Clouds,2892
None,272.09,0,0,90,Snow,4245
None,272.09,0,0,90,Mist,4245
None,271.94,0,0,90,Snow,4148
None,271.85,0,0,90,Clouds,4362
None,271.4,0,0,90,Clouds,4619
None,271.25,0,0,90,Clouds,4755
None,270.6,0,0,90,Clouds,5187
None,270.07,0,0,90,Clouds,5186
None,269.76,0,0,90,Clouds,3854
None,269.71,0,0,90,Clouds,2641
None,269.19,0,0,90,Snow,2222
None,268.91,0,0,90,Snow,1943
None,268.39,0,0,90,Snow,1437
None,267.27,0,0,90,Snow,2409
None,267.05,0,0,90,Snow,905
None,266.64,0,0,90,Clouds,367
None,266.58,0,0,90,Snow,290
None,266.02,0,0,75,Clouds,317
None,265.93,0,0,90,Clouds,775
None,266.15,0,0,20,Snow,2571
None,266.42,0,0,75,Snow,5541
None,266.85,0,0,90,Snow,6529
None,266.86,0,0,90,Snow,6242
None,266.86,0,0,90,Mist,6242
None,267.05,0,0,75,Snow,5438
None,267.81,0,0,75,Snow,4656
None,268.35,0,0,90,Snow,4759
None,268.77,0,0,90,Snow,4943
None,269.04,0,0,90,Clouds,4924
None,269.23,0,0,90,Clouds,5409
None,269.51,0,0,75,Clouds,5664
None,269.24,0,0,90,Clouds,6436
None,269.06,0,0,90,Clouds,6212
None,268.35,0,0,90,Clouds,4324
None,268.26,0,0,90,Clouds,2948
None,268.21,0,0,75,Clouds,2604
None,267.91,0,0,20,Clouds,2192
None,267.75,0,0,1,Clear,1563
None,267.15,0,0,20,Clouds,1346
None,266.33,0,0,20,Clouds,535
None,265.99,0,0,1,Clear,325
None,265.94,0,0,1,Clear,252
None,265.14,0,0,1,Clear,361
None,264.61,0,0,1,Clear,795
None,264.67,0,0,1,Clear,2620
None,264.82,0,0,1,Clear,5730
None,265.1,0,0,1,Clear,6792
None,266.4,0,0,1,Clear,6199
None,269.25,0,0,1,Clear,5216
None,271.89,0,0,40,Clouds,4864
None,272.77,0,0,1,Clear,5477
None,275,0,0,1,Clear,5654
None,277.19,0,0,1,Clear,5761
None,277.92,0,0,1,Clear,6131
None,278.95,0,0,75,Clouds,6415
None,278.02,0,0,75,Clouds,7189
None,276.5,0,0,75,Clouds,6968
None,275.88,0,0,90,Clouds,5182
None,275.98,0,0,90,Clouds,3536
None,275.98,0,0,90,Clouds,3052
None,276.13,0,0,90,Clouds,2665
None,276.53,0,0,90,Clouds,2044
None,276.53,0,0,90,Clouds,1841
None,276.48,0,0,90,Clouds,575
None,276.26,0,0,90,Clouds,325
None,276.02,0,0,90,Clouds,294
None,275.87,0,0,90,Clouds,371
None,275.47,0,0,90,Clouds,817
None,274.91,0,0,90,Clouds,2657
None,274.34,0,0,90,Clouds,5814
None,273.31,0,0,75,Clouds,6761
None,273.76,0,0,40,Clouds,6171
None,276.44,0,0,20,Clouds,5387
None,278.23,0,0,40,Clouds,4704
None,279.03,0,0,1,Clear,4811
None,280.71,0,0,1,Clear,5115
None,283.26,0,0,40,Clouds,5114
None,283.8,0,0,75,Clouds,5597
None,283.29,0,0,75,Clouds,5801
None,282.32,0,0,75,Clouds,6570
None,280.33,0,0,75,Clouds,6396
None,278.97,0,0,90,Clouds,4717
None,278.64,0,0,90,Clouds,3398
None,278.12,0,0,90,Clouds,3258
None,278.05,0,0,90,Clouds,2681
None,279.5,0,0,90,Clouds,1367
None,279.5,0,0,90,Clouds,662
None,277.1,0,0,99,Rain,435
None,277.1,0,0,99,Rain,332
None,277.1,0,0,99,Rain,391
None,277.1,0,0,99,Rain,708
None,277.1,0,0,99,Rain,2477
None,277.1,0,0,99,Rain,5527
None,276.8,0,0,0,Clear,6517
None,276.8,0,0,0,Clear,5360
None,276.8,0,0,0,Clear,5177
None,276.8,0,0,0,Clear,4661
None,276.8,0,0,0,Clear,5129
None,276.8,0,0,0,Clear,5326
None,276.8,0,0,0,Clear,5488
None,279.24,0,0,1,Clear,5489
None,279.24,0,0,1,Clear,5835
None,279.24,0,0,1,Clear,6427
None,279.24,0,0,1,Clear,6093
None,279.24,0,0,1,Clear,5074
None,279.24,0,0,1,Clear,3522
None,279.24,0,0,1,Clear,2818
None,279.24,0,0,1,Clear,2804
None,279.24,0,0,1,Clear,2639
None,279.24,0,0,1,Clear,1766
None,279.24,0,0,1,Clear,1091
None,270.94,0,0,0,Clear,739
None,270.94,0,0,0,Clear,642
None,270.94,0,0,0,Clear,404
None,270.94,0,0,0,Clear,407
None,266.83,0,0,1,Clear,753
None,266.27,0,0,1,Clear,1381
None,265.91,0,0,1,Clear,2046
None,267.33,0,0,20,Clouds,3031
None,270.82,0,0,20,Clouds,3842
None,273.55,0,0,20,Clouds,4233
None,275.85,0,0,20,Clouds,4416
None,277.61,0,0,20,Clouds,4753
None,278.64,0,0,40,Clouds,4525
None,279.34,0,0,40,Clouds,4628
None,279.39,0,0,40,Clouds,4546
None,278.73,0,0,40,Clouds,4516
None,276.5,0,0,40,Clouds,4468
None,274.33,0,0,20,Clouds,3265
None,274.43,0,0,20,Clouds,2608
None,274.45,0,0,20,Clouds,2770
None,274.4,0,0,1,Clear,2661
None,274.78,0,0,1,Clear,2191
None,275.15,0,0,1,Clear,1293
None,275.25,0,0,1,Clear,861
None,275.62,0,0,1,Clear,644
None,275.89,0,0,1,Haze,368
None,276.16,0,0,1,Haze,293
None,276.29,0,0,1,Clear,482
None,276.24,0,0,1,Clear,774
None,276.2,0,0,20,Clouds,1052
None,277.08,0,0,75,Haze,1722
None,279,0,0,75,Haze,2561
None,281.2,0,0,75,Clouds,3232
None,283.49,0,0,75,Clouds,3630
None,285.53,0,0,90,Clouds,3999
None,285.96,0,0,75,Clouds,4075
None,285.95,0,0,75,Clouds,3966
None,285.65,0,0,75,Clouds,4083
None,285.05,0,0,75,Clouds,4277
None,284.31,0,0,75,Clouds,4368
None,284.17,0,0,90,Clouds,3504
None,284.17,0,0,90,Clouds,3575
None,284.17,0,0,90,Clouds,2702
None,283.94,0,0,90,Clouds,2007
None,283.65,0,0,90,Clouds,1505
None,283.55,0,0,90,Clouds,961
None,283.01,0,0,90,Clouds,476
None,282.54,0,0,90,Clouds,311
None,282.45,0,0,90,Clouds,268
None,282.02,0,0,90,Clouds,364
None,281.8,0,0,90,Clouds,789
None,281.06,0,0,90,Clouds,2579
None,280.5,0,0,40,Clouds,5546
None,280.03,0,0,40,Clouds,6831
None,280,0,0,40,Clouds,5884
None,281.48,0,0,40,Clouds,5133
None,282.85,0,0,75,Clouds,4518
None,284.13,0,0,40,Clouds,4564
None,285.5,0,0,1,Clear,4925
None,286.43,0,0,1,Clear,4866
None,287.18,0,0,20,Clouds,5118
None,286.68,0,0,40,Clouds,5473
None,286.02,0,0,75,Clouds,6276
None,284.55,0,0,40,Clouds,5908
None,284.64,0,0,40,Clouds,4239
None,284.34,0,0,75,Clouds,3011
None,284.04,0,0,75,Clouds,2644
None,283.5,0,0,75,Clouds,2150
None,282.96,0,0,75,Clouds,1539
None,282.38,0,0,40,Clouds,970
None,282.09,0,0,75,Clouds,504
None,281.77,0,0,75,Clouds,327
None,282.35,0,0,75,Clouds,254
None,282.26,0,0,75,Clouds,346
None,282.37,0,0,75,Clouds,775
None,282.52,0,0,75,Clouds,2568
None,282.43,0,0,90,Clouds,5647
None,282.01,0,0,75,Clouds,6824
None,282.33,0,0,75,Clouds,5989
None,283.08,0,0,75,Clouds,5419
None,283.53,0,0,40,Clouds,4826
None,285.74,0,0,40,Clouds,5003
None,286.67,0,0,40,Clouds,5099
None,287.41,0,0,40,Clouds,5264
None,287.74,0,0,40,Clouds,5561
None,287.73,0,0,40,Clouds,5721
None,286.53,0,0,40,Clouds,6521
None,283.85,0,0,40,Clouds,6019
None,281.47,0,0,20,Clouds,4525
None,280.54,0,0,1,Clear,3385
None,279.11,0,0,1,Clear,2999
None,278.24,0,0,1,Clear,2642
None,277.99,0,0,1,Clear,2050
None,278,0,0,1,Haze,1211
None,277.74,0,0,20,Mist,667
None,277.23,0,0,1,Mist,399
None,276.49,0,0,1,Clear,269
None,276.15,0,0,1,Clear,412
None,275.06,0,0,1,Mist,746
None,273.99,0,0,1,Mist,2489
None,273,0,0,1,Mist,5343
None,273,0,0,1,Fog,5343
None,272.54,0,0,1,Mist,6138
None,272.54,0,0,1,Fog,6138
None,272.51,0,0,1,Haze,5413
None,272.51,0,0,1,Mist,5413
None,272.51,0,0,1,Fog,5413
None,274.66,0,0,1,Mist,5041
None,274.66,0,0,1,Haze,5041
None,274.66,0,0,1,Fog,5041
None,276.57,0,0,1,Haze,4875
None,276.57,0,0,1,Fog,4875
None,278.81,0,0,1,Mist,5266
None,280.95,0,0,20,Clouds,5656
None,283.13,0,0,20,Clouds,5561
None,283.91,0,0,20,Clouds,5963
None,284.22,0,0,20,Clouds,5928
None,282.46,0,0,40,Clouds,5733
None,279.63,0,0,40,Clouds,4964
None,278.13,0,0,40,Clouds,4179
None,277.36,0,0,40,Clouds,3267
None,277.38,0,0,90,Clouds,2787
None,277.82,0,0,90,Clouds,2432
None,278.33,0,0,75,Clouds,1972
None,278.49,0,0,20,Clouds,1399
Thanksgiving Day,278.54,0,0,20,Mist,919
None,278.97,0,0,1,Mist,634
None,279.35,0,0,1,Clear,411
None,279.68,0,0,1,Clear,317
None,279.36,0,0,1,Clear,252
None,279.46,0,0,1,Clear,380
None,279.93,0,0,20,Clouds,881
None,279.66,0,0,75,Clouds,1094
None,279.47,0,0,75,Clouds,1119
None,281.16,0,0,90,Haze,1674
None,283,0,0,75,Clouds,2477
None,284.99,0,0,90,Clouds,3245
None,285.88,0,0,90,Clouds,3461
None,286.87,0,0,90,Clouds,3213
None,287.98,0,0,75,Clouds,3090
None,288.46,0,0,75,Clouds,3068
None,287.3,0,0,75,Clouds,3152
None,285.57,0,0,75,Clouds,3023
None,284.82,0,0,75,Clouds,3083
None,285.57,0,0,40,Clouds,3010
None,287.12,0,0,75,Clouds,3002
None,287.97,0,0,75,Clouds,2533
None,288.23,0,0,75,Clouds,1958
None,288.22,0,0,75,Clouds,1390
None,287.46,0,0,75,Clouds,693
None,286.67,0,0,20,Clouds,482
None,286.01,0,0,20,Clouds,370
None,285.37,0,0,20,Clouds,341
None,284.82,0,0,20,Clouds,456
None,284.58,0,0,75,Clouds,1105
None,284.06,0,0,75,Clouds,2069
None,283.35,0,0,75,Clouds,2381
None,283,0,0,75,Clouds,2364
None,283.89,0,0,75,Clouds,2783
None,284.9,0,0,40,Clouds,3230
None,284.99,0,0,40,Clouds,3586
None,284.15,0,0,75,Clouds,3947
None,282.15,0,0,75,Clouds,3800
None,279.39,0,0,75,Clouds,4231
None,277.38,0,0,75,Snow,4174
None,276.44,0,0,90,Rain,4079
None,276.44,0,0,90,Snow,4079
None,274.35,0,0,90,Snow,3900
None,274.35,0,0,90,Mist,3900
None,273.13,0,0,90,Snow,3420
None,273.13,0,0,90,Mist,3420
None,272.42,0,0,90,Snow,2876
None,272.42,0,0,90,Fog,2876
None,272.42,0,0,90,Snow,2876
None,272.42,0,0,90,Mist,2876
None,271.6,0,0,90,Snow,2543
None,271.6,0,0,90,Mist,2543
None,271.6,0,0,90,Snow,2543
None,270.59,0,0,90,Haze,2221
None,269.61,0,0,90,Snow,2148
None,268.72,0,0,90,Snow,1512
None,268.72,0,0,90,Mist,1512
None,268.06,0,0,90,Snow,917
None,267.76,0,0,90,Snow,611
None,267.76,0,0,90,Haze,611
None,267.19,0,0,90,Snow,470
None,266.59,0,0,90,Snow,322
None,266.59,0,0,90,Mist,322
None,265.86,0,0,90,Snow,299
None,265.6,0,0,90,Snow,574
None,265.55,0,0,90,Snow,1017
None,265.5,0,0,90,Snow,1348
