holiday,traffic_volume
None,4398
None,4763
None,1782
None,2347
None,3696
None,4573
None,7009
None,4938
None,3674
None,1437
None,4531
None,2809
None,3324
None,3165
None,912
None,2899
None,3504
None,1121
None,259
None,364
None,770
None,437
None,4114
None,786
None,3119
None,2885
None,2979
None,362
None,6344
None,526
None,4947
None,4945
None,2858
None,2233
None,387
None,2311
None,6066
None,4733
None,6172
None,5940
None,5008
None,5706
None,2586
None,2254
None,4592
None,2857
None,801
None,753
None,4457
None,3094
None,2002
None,5399
None,2906
None,2929
None,883
None,6820
None,2884
None,6794
None,1099
None,590
None,3779
None,866
None,2676
None,681
None,4888
None,3137
None,2964
None,3449
None,5473
None,5551
None,2402
None,723
None,3473
None,399
None,4084
None,477
None,4893
None,4091
None,1754
None,5990
None,4638
None,4659
None,2036
None,3660
None,2084
None,5750
None,3380
None,3342
None,3039
None,1136
None,4735
None,873
None,3767
None,2339
None,2626
None,887
None,1727
None,5605
None,4551
None,4982
None,1661
None,6243
None,373
None,1210
None,1519
None,4388
None,339
None,817
None,333
None,4525
None,3532
None,5067
None,3994
None,5264
None,637
None,1450
None,4340
None,6374
None,634
None,4881
None,1037
None,4120
None,4961
None,4236
None,3992
None,2911
None,640
None,2077
None,2739
None,3643
None,3888
None,4748
None,1320
None,4570
None,4912
None,1313
None,4464
None,3102
None,4254
None,3522
None,3683
None,4940
None,5426
None,695
None,1165
None,5160
None,6254
None,4901
None,4275
None,5211
None,6047
None,5889
None,6020
None,809
None,5028
None,2428
None,4861
None,1819
None,2217
None,3892
None,2524
None,5044
None,3152
None,3250
None,4864
None,5657
None,3188
None,3347
None,5662
None,2164
None,5351
None,867
None,1946
None,4620
None,2655
None,4966
None,420
None,6432
None,870
None,2430
None,744
None,5944
None,485
None,3757
None,4786
None,2897
None,257
None,6236
None,753
None,2584
None,3092
None,4742
None,5661
None,1259
None,2025
None,589
None,2664
None,2169
None,5775
None,4684
None,4506
None,2151
None,261
None,5107
None,1351
None,385
None,1759
None,4986
None,3145
None,2407
None,332
None,2936
None,6179
None,4366
None,1492
None,3237
None,1571
None,2679
None,3882
None,5175
None,1799
None,1665
None,611
None,890
None,1326
None,5107
None,3488
None,1651
None,5617
None,721
None,1261
None,5708
None,549
None,2597
None,3973
None,2177
None,3940
None,608
None,4372
None,4339
None,4944
None,1084
None,4358
None,4541
None,2849
None,4410
None,6492
None,698
None,1147
None,2046
None,4383
None,4567
None,5176
None,5208
None,6091
None,2153
None,4237
None,298
None,5824
None,3919
None,3550
None,5674
None,4138
None,4057
None,1452
None,5335
None,1249
None,3998
None,3092
None,2842
None,2174
None,3086
None,4592
None,285
None,5884
None,4743
None,1093
None,2782
None,5332
None,3002
None,3701
None,2044
None,1495
None,402
None,6269
None,4549
None,4958
None,4670
None,2808
None,6117
None,4377
None,2647
None,4983
None,4343
None,3344
None,842
None,3648
None,4971
None,4527
None,551
None,454
None,283
None,3095
None,1459
None,379
None,4236
None,5140
None,950
None,2904
None,2526
None,4608
None,1791
None,582
None,4151
None,4549
None,3122
None,639
None,5729
None,3023
None,4128
None,5004
None,798
None,2531
None,5909
None,5016
None,2234
None,1454
None,5842
None,308
None,821
None,5317
None,2373
None,4154
None,4067
None,6818
None,2591
None,4880
None,4872
None,4474
None,3933
None,295
None,1980
None,392
None,2630
None,5420
None,4989
None,4922
None,5074
None,341
None,553
None,5522
None,2711
None,2493
None,4931
None,2069
None,1209
None,6036
None,3649
None,262
None,1023
None,835
None,2256
None,6305
None,3171
None,358
None,719
None,2806
None,4638
None,2904
None,2792
None,1385
None,408
None,227
None,5139
None,2046
None,4382
None,2680
None,6488
None,2087
None,4235
None,603
None,2504
None,5055
None,4531
None,3030
None,2932
None,4300
None,6279
None,2624
None,6101
None,707
None,1260
None,5789
None,6864
None,5397
None,4614
None,7189
None,3656
None,4899
None,4827
None,5245
None,3595
None,707
None,801
None,1021
None,4637
None,2420
None,6267
None,4998
None,410
None,5316
None,4164
None,3653
None,1256
None,2398
None,582
None,2608
None,5403
None,2273
None,3584
None,4781
None,5987
None,4388
None,5805
None,2492
None,4411
None,5622
None,5269
None,599
None,1596
None,4017
None,412
None,1151
None,4604
None,512
None,4695
None,5645
None,4284
None,1421
None,4767
None,376
None,1668
None,5918
None,65
None,3897
None,3275
None,4062
None,3615
None,2607
None,5479
None,3103
None,6709
None,351
None,1646
None,2495
None,5318
None,1298
None,1824
None,313
None,328
None,4442
None,6454
None,6245
None,2892
None,6738
None,4768
None,441
None,5070
None,3820
None,4571
None,4375
None,3974
None,3380
None,5461
None,3734
None,4943
None,6836
None,4874
None,6147
None,5616
None,3170
None,1836
None,5165
None,2109
None,4557
None,1019
None,389
None,3654
None,4388
None,3631
None,1649
None,3938
None,798
None,4242
None,759
None,4287
None,402
None,4780
None,4263
None,1050
None,5800
None,848
None,4498
None,5057
None,484
None,587
None,2637
None,3115
None,3556
None,356
None,3816
None,842
None,6256
None,3587
None,2431
None,345
None,6180
None,2952
None,4699
None,3330
None,4426
None,490
None,6785
None,561
None,1510
None,425
None,4271
None,411
None,5737
None,594
None,3126
None,2947
None,4533
None,4212
None,5391
None,2671
None,486
None,5492
None,3415
None,6777
None,4711
None,5943
None,353
None,831
None,383
None,3512
None,460
None,6278
None,4459
None,801
None,4329
None,235
None,2938
None,424
None,6138
None,876
None,3567
None,4796
None,2579
None,6431
None,1201
None,4673
None,4874
None,2721
None,3288
None,1147
None,496
None,754
None,5929
None,4632
None,3105
None,4592
None,264
None,398
None,7090
None,416
None,377
None,2146
None,613
None,4302
None,1621
None,2729
None,5849
None,2394
None,2039
None,5162
None,6092
None,4879
None,420
None,5308
None,869
None,5525
None,5159
None,421
None,2504
None,4338
None,4211
None,4477
None,4219
None,6589
None,4321
None,4107
None,5107
None,4807
None,5892
None,6621
None,4267
None,639
None,4761
None,1400
None,4742
None,4481
None,5635
None,582
None,1084
None,3266
None,5625
None,3600
None,5969
None,2012
None,494
None,2841
None,2157
None,650
None,1315
None,5878
None,438
None,3190
None,4324
None,4272
None,5810
None,2576
None,1811
None,5773
None,2998
None,330
None,5391
None,1618
None,981
None,5385
None,5257
None,5306
None,5633
None,1554
None,3575
None,4025
None,6113
None,4573
None,2871
None,1783
None,333
None,3498
None,6476
None,325
None,818
None,4378
None,5581
None,5954
None,4187
None,1720
None,4518
Memorial Day,1538
None,3140
None,4984
None,3209
None,3330
None,4778
None,744
None,2016
None,1529
None,877
None,1842
None,365
None,4715
None,5842
None,1740
None,784
None,1733
None,4652
None,4984
None,3267
None,5119
None,737
None,6702
None,351
None,5800
None,2293
None,3885
None,4051
None,4655
None,3243
None,4755
None,5896
None,6525
None,4800
None,6086
None,5055
None,1253
None,410
None,5061
None,4956
None,4057
None,4701
None,2019
None,3340
None,5440
None,4781
None,666
None,2094
None,6625
None,6189
None,3772
None,6520
None,4029
None,6366
None,6651
None,524
None,4030
None,4811
None,463
None,397
None,835
None,2834
None,6604
None,561
None,1969
None,4947
None,2861
None,468
None,3471
None,5743
None,4630
None,503
None,6027
None,5583
None,5677
None,2052
None,5958
None,3496
None,2937
None,2849
None,5185
None,2665
None,2386
None,855
None,4906
None,307
None,4742
None,4167
None,4978
None,246
None,5489
None,2543
None,5987
None,4519
None,2499
None,3212
None,5933
None,1207
None,3142
None,571
None,2897
None,6440
None,367
None,1532
None,5096
None,3992
None,4424
None,4665
None,4418
None,5687
None,5043
None,996
None,3030
None,2958
None,4621
None,6160
None,4632
None,2892
None,4949
None,6242
None,3153
None,6128
None,5884
None,2733
None,2746
None,4766
None,5790
None,338
None,4934
None,707
None,5583
None,3008
None,4536
None,5913
None,741
None,3734
None,908
None,5665
None,5510
None,3760
None,4478
None,1940
None,3916
None,363
None,3383
None,2157
None,5181
None,5223
None,2911
None,4053
None,793
None,4735
None,6574
None,1638
None,3557
None,3724
None,6447
None,5234
None,2917
None,4394
None,266
None,2507
None,332
None,3342
None,722
None,2767
None,3232
None,1233
None,4855
None,5020
None,589
None,4432
None,1063
None,3230
None,4974
None,4126
None,2565
None,528
None,5200
None,1302
None,566
None,6401
None,3893
None,3320
None,2929
None,859
None,3958
None,438
None,5161
None,352
None,5937
None,512
None,641
None,3036
None,2302
None,5997
None,538
None,4473
None,3823
None,2699
None,4418
None,323
None,2238
Memorial Day,967
None,3146
None,1053
None,4823
None,6629
None,2839
None,2227
None,4983
None,3970
None,1511
None,4342
None,5691
None,5705
None,6116
None,4695
None,3450
None,4878
None,6651
None,5466
None,6449
None,2760
None,381
None,631
None,6015
None,2822
None,2314
None,4696
None,4507
None,3092
None,2653
None,2629
None,3569
None,1089
None,2545
None,1507
None,3479
None,4471
None,424
None,3391
None,322
None,2503
None,1576
None,2421
None,4786
None,658
None,354
None,4812
None,602
None,390
None,6203
None,2378
None,5518
None,5178
None,207
None,1065
None,2419
None,304
None,4317
None,4602
None,867
None,6590
None,5919
None,5289
None,5134
None,3426
None,5855
None,1220
None,6208
None,3522
None,588
None,4245
None,298
None,6190
None,4298
None,2469
None,5414
None,2851
None,4525
None,1710
None,1096
None,5598
None,3623
None,5116
None,5333
None,4934
None,6187
None,276
None,4362
None,1213
None,3535
None,312
None,2560
None,3515
None,5648
None,4909
None,5353
None,287
None,4792
None,5990
None,1002
None,3507
None,3083
None,642
None,5792
None,4836
None,1616
None,437
None,6227
None,574
None,5406
None,4782
None,2939
None,4681
None,357
None,2723
None,3563
None,426
None,695
None,332
None,2664
None,4820
Columbus Day,549
None,2908
None,5731
None,4648
None,5471
None,753
None,5638
None,2424
None,776
None,1788
None,2864
None,2836
None,4526
None,3074
None,2797
None,4926
None,2859
None,3827
None,516
None,4694
None,346
None,2998
None,4284
None,272
None,5816
None,3864
None,798
None,5533
None,3206
None,4260
None,5653
None,5099
None,5280
None,4439
None,828
None,4329
None,2934
None,356
None,2307
None,1286
None,5453
None,1506
None,407
None,4908
None,2443
None,6063
None,5945
None,196
None,4723
None,4529
None,5008
None,886
None,2317
None,2706
None,458
None,382
None,4489
None,424
None,2980
None,5349
None,1655
None,2470
None,5018
None,3071
None,3230
None,818
None,3527
None,1989
None,5155
None,4933
None,865
None,4566
None,370
None,3696
None,5441
None,4284
None,5062
None,424
None,3201
None,404
None,5093
None,4687
None,4317
None,5532
None,4827
None,849
None,794
None,4534
None,5602
None,4351
None,5296
None,3654
None,5212
None,2992
None,817
None,2980
None,5818
None,5382
None,5910
None,4832
None,2831
None,6945
None,5129
None,667
None,4538
None,1311
None,5406
None,744
None,5684
None,2842
None,4993
None,2456
None,6046
None,5084
None,4143
None,2337
None,1021
None,2456
None,2186
None,1120
None,6877
None,520
None,329
None,2107
None,715
None,2960
None,1042
None,6382
None,4530
None,4925
None,3541
None,7009
None,4453
None,5528
None,2679
None,525
None,2914
None,4454
None,1043
None,5678
None,525
None,2322
None,291
None,4162
None,1241
None,5135
None,4927
None,1587
None,1379
None,5132
None,602
None,4017
None,5332
None,5526
None,365
None,4318
None,3333
None,4806
None,4260
None,5297
None,5092
None,1413
None,1183
None,3177
None,3502
None,2523
None,5880
None,2884
None,171
None,347
None,4232
None,3505
None,1221
None,4170
None,3092
None,6719
None,4854
None,3488
None,307
None,371
None,372
None,317
None,1218
None,5669
None,6339
None,6866
None,1147
None,6846
None,495
None,4626
None,5021
None,5536
None,5695
None,4747
None,2835
None,1498
None,3640
None,5947
None,6061
None,851
None,308
None,2782
None,5377
None,6695
None,6790
None,984
None,4759
None,4560
None,705
None,5678
None,5948
None,5008
None,2064
None,3331
None,4135
None,5887
None,352
None,372
None,2970
None,4352
None,6071
None,4735
None,5027
None,4461
None,4812
None,657
None,2938
None,2461
None,5064
None,3591
None,3426
None,3457
None,6682
None,3340
None,1180
None,542
None,435
None,5819
None,2599
None,349
None,4055
None,5308
None,5686
None,4663
None,610
None,2846
None,2665
None,2568
None,4324
None,3083
None,2771
None,6184
None,4671
None,2827
None,1127
None,309
None,5639
None,2692
None,3590
None,877
None,1393
None,4379
None,6232
None,1529
None,562
None,5556
None,2614
None,5803
None,3282
None,1124
None,544
None,977
None,5291
None,360
None,275
None,6538
None,874
None,3181
None,2316
None,3313
None,1657
None,3215
None,5145
None,792
None,4858
None,4420
None,5821
None,3186
None,4828
None,3713
None,1102
None,1768
None,754
None,3338
None,4633
None,3681
None,4606
None,4991
None,4793
None,5982
None,2363
None,4470
None,5234
None,2494
None,6123
None,3260
None,6438
None,474
None,4524
None,1521
None,5945
None,720
None,1916
None,2787
None,1837
None,2777
None,2830
None,5025
None,3927
None,6466
None,812
None,3223
None,5074
None,4329
None,231
None,5981
None,459
None,404
None,4661
None,3239
None,2292
None,5011
None,4774
None,483
None,2058
None,3947
None,1377
None,2334
None,1528
None,5351
None,4886
None,3890
None,3841
None,3316
None,2544
None,3013
None,3567
None,5054
None,1700
None,5190
None,4593
None,1696
None,5212
None,3762
None,4334
None,3980
None,4789
None,293
None,1286
None,6111
None,6450
None,3444
None,463
None,5097
None,4375
None,2619
None,2502
None,5104
None,5712
None,2240
None,5077
None,6149
None,3610
None,4828
None,4747
None,2894
None,3678
None,5303
None,755
None,425
None,5871
None,258
None,5804
None,6781
None,3514
None,1089
None,758
None,4212
None,2744
None,4945
None,2781
None,5626
None,3857
None,2048
None,3055
None,2869
None,2722
None,940
None,2971
None,3871
None,337
None,2567
None,447
None,1794
None,599
None,5421
None,4786
None,5086
None,297
None,6455
None,960
None,3541
None,5062
None,5022
None,2440
None,1047
None,1402
None,5178
None,1460
None,951
None,4713
None,549
None,3243
None,2298
None,7217
None,3505
None,543
None,5406
None,4656
None,2171
None,3611
None,1602
None,6529
None,3260
None,643
None,2839
None,3078
None,3639
None,4570
None,957
None,542
None,5405
None,6046
None,2256
None,4930
None,362
None,373
None,643
None,4292
None,5450
None,749
None,4197
None,3412
None,4461
None,4868
None,2440
None,2981
None,4397
None,910
None,969
None,3525
None,2413
None,4510
None,4539
None,5226
None,6376
None,4254
None,5797
None,5318
None,3446
None,554
None,2842
None,4620
None,3524
None,1000
None,1238
None,287
None,2867
None,1112
None,2022
None,6140
None,5255
None,6279
None,2554
None,2863
None,706
None,708
None,369
None,944
None,4455
None,5282
None,4333
None,4921
None,2901
None,272
None,403
None,373
None,6141
None,245
None,6021
None,5811
None,3189
None,257
None,4321
None,618
None,4372
None,2934
None,4667
None,4877
None,3266
None,5436
None,4987
None,6977
None,4814
None,1479
None,2780
None,1412
None,6601
None,5040
None,3503
None,4644
None,3552
None,4807
None,4776
None,3177
None,6518
None,2441
None,2816
None,6330
None,5308
None,3107
None,329
None,5019
None,2583
None,229
None,1579
None,2148
None,362
None,770
None,894
None,4018
None,3090
None,5297
None,3235
None,3568
None,5729
None,6539
None,1131
None,2839
None,4757
None,4912
None,3848
None,2427
None,2222
None,5994
None,5699
None,5717
None,2699
None,747
Martin Luther King Jr Day,480
None,2132
None,1903
None,2874
None,2930
None,1351
None,2584
None,2466
None,4930
None,4481
None,5156
None,1031
None,430
None,5635
None,4351
None,4787
None,5339
None,6093
None,1204
None,1461
None,5813
None,4743
None,6852
None,4869
None,4332
None,375
None,1120
None,881
None,3370
None,4771
None,318
None,255
None,2669
None,5232
None,5332
None,4484
None,948
None,351
None,4345
None,5085
None,3709
None,2063
None,532
None,5086
None,3587
None,5272
None,5156
None,4399
None,407
None,1025
None,2130
None,1293
None,3406
None,2972
None,235
None,2798
None,279
None,1460
None,5213
None,4467
None,3061
None,5025
None,397
None,733
None,3405
None,4801
None,4648
None,4185
None,5062
None,325
None,3000
None,869
None,4878
None,5682
None,5478
None,1420
None,4342
None,5779
None,977
None,2919
None,6572
None,4489
None,4791
None,1408
None,4499
None,1593
None,3732
None,614
None,5062
None,2662
None,1877
None,3283
None,6378
None,456
None,4763
None,2595
None,5263
None,3213
None,5278
None,4673
None,542
None,5112
None,4911
None,4593
None,2372
None,917
None,5033
None,6768
None,5723
None,4687
None,5034
None,3528
None,6787
None,970
None,3524
None,5438
None,5501
None,6284
None,5227
