holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,day_time,traffic_volume,random
None,298.35,0,0,1,proximity thunderstorm,Friday 20:00,3461,34545
None,285.66,0.25,0,92,mist,Thursday 3:00,382,5133
None,285.51,0,0,90,mist,Wednesday 0:00,543,14016
None,294.66,0,0,1,sky is clear,Monday 9:00,5145,42838
Labor Day,293.17,1.52,0,90,moderate rain,Monday 0:00,1064,47885
None,296.47,0,0,1,sky is clear,Saturday 17:00,3522,12758
None,274.5,0,0,40,scattered clouds,Tuesday 9:00,5532,17073
None,258.38,0.51,0,64,heavy snow,Monday 10:00,3567,25289
None,290.45,0,0,90,overcast clouds,Tuesday 14:00,4931,12956
None,290.42,0,0,1,proximity thunderstorm,Saturday 3:00,465,36576
None,288.53,0,0,12,few clouds,Tuesday 0:00,713,1248
None,276.65,0,0,90,light intensity drizzle,Thursday 20:00,3222,10234
None,266.88,0,0,5,sky is clear,Sunday 16:00,3529,23235
None,272.08,0,0,75,broken clouds,Sunday 5:00,478,20595
None,299.16,0,0,75,broken clouds,Monday 18:00,4646,29553
None,293.77,0,0,92,overcast clouds,Friday 5:00,2864,15612
None,266.68,0,0,90,mist,Wednesday 4:00,899,35699
None,286.74,0,0,1,sky is clear,Friday 0:00,776,18648
None,272.47,0,0.25,90,light snow,Wednesday 21:00,2077,15537
None,290.15,0,0,1,thunderstorm with light drizzle,Thursday 2:00,288,38394
None,289.55,0,0,90,overcast clouds,Tuesday 19:00,3438,44818
None,293.22,0,0,75,proximity shower rain,Thursday 17:00,5905,42632
None,296.54,0,0,1,sky is clear,Sunday 23:00,1335,44077
None,264.36,0,0,64,broken clouds,Thursday 8:00,5768,22105
None,285.18,0,0,90,light intensity drizzle,Wednesday 21:00,2499,40471
None,299.26,0,0,0,Sky is Clear,Thursday 17:00,6146,44648
None,284.21,0,0,40,scattered clouds,Wednesday 2:00,274,32435
None,264.57,0,0,1,sky is clear,Wednesday 10:00,4333,31188
None,273.42,0,0,90,mist,Tuesday 2:00,241,25757
None,265.36,0,0,90,mist,Wednesday 12:00,4688,33885
None,285.94,0,0,90,overcast clouds,Thursday 21:00,2906,9578
None,287.22,0,0,1,sky is clear,Saturday 13:00,4950,40463
None,289.8,0,0,0,Sky is Clear,Monday 3:00,314,26219
None,298.58,0,0,5,sky is clear,Thursday 18:00,4683,4367
None,302.6,0,0,44,scattered clouds,Monday 18:00,4493,36318
None,287.48,0,0,20,moderate rain,Tuesday 8:00,6088,3908
None,271.39,0,0,64,broken clouds,Thursday 0:00,574,8113
None,263.07,0,0,40,mist,Saturday 22:00,2657,15425
None,300.22,0,0,1,sky is clear,Tuesday 23:00,1328,33353
None,293.44,0,0,75,light rain,Friday 18:00,4543,38813
None,274.65,0,0,90,overcast clouds,Tuesday 20:00,2801,14916
None,268.41,0,0,90,mist,Sunday 0:00,1313,47126
None,303.07,0,0,40,scattered clouds,Sunday 13:00,4329,25264
None,280.62,0,0,90,light rain,Monday 20:00,2400,17940
None,289.29,0,0,90,overcast clouds,Wednesday 15:00,5406,14017
None,271.54,0,0,1,sky is clear,Tuesday 11:00,4545,45512
None,293.82,0,0,5,sky is clear,Sunday 21:00,2640,43391
None,285.31,0,0,40,scattered clouds,Monday 7:00,6463,33792
None,276.87,0,0,90,heavy snow,Saturday 16:00,4426,32786
None,276.58,0,0,75,broken clouds,Friday 17:00,5376,32060
None,276.02,0,0,90,overcast clouds,Sunday 13:00,4403,28312
None,291.87,0,0,5,sky is clear,Tuesday 22:00,2080,42045
None,271.35,2.29,0,90,moderate rain,Friday 0:00,528,19940
None,290.69,0,0,75,mist,Monday 4:00,833,9579
None,270.59,0,0,90,overcast clouds,Tuesday 12:00,4917,16941
None,284.08,0.25,0,90,light rain,Saturday 13:00,5099,23867
None,279.12,0,0,90,overcast clouds,Tuesday 13:00,5130,1530
None,264.48,0,0,90,light snow,Monday 0:00,444,3857
None,262.01,0,0,1,sky is clear,Saturday 8:00,3074,7150
None,294.55,0,0,75,broken clouds,Sunday 10:00,3463,2556
None,281.65,0,0,90,overcast clouds,Friday 5:00,2425,4238
None,300.51,0,0,40,scattered clouds,Thursday 13:00,5313,2949
None,271.99,0,0,75,broken clouds,Tuesday 4:00,842,40546
None,288.43,0.44,0,90,proximity thunderstorm,Tuesday 8:00,5873,14739
None,298.69,0,0,1,sky is clear,Sunday 17:00,3545,36974
None,287.94,0,0,90,mist,Saturday 8:00,2730,40527
None,256.39,0,0,90,light snow,Monday 3:00,338,32367
None,284.55,0,0,1,sky is clear,Saturday 13:00,4864,32360
None,289.01,0,0,1,light rain,Tuesday 16:00,7149,45633
None,276.35,0,0,75,broken clouds,Wednesday 12:00,4936,46007
None,266.46,0,0,90,light snow,Wednesday 13:00,4956,17477
None,274.94,0,0,90,mist,Sunday 7:00,1150,162
None,273,0,0,20,few clouds,Saturday 20:00,2532,33022
None,297.95,0,0,40,scattered clouds,Wednesday 21:00,3385,2555
None,290.87,0,0,20,mist,Thursday 5:00,3013,30674
None,292,0,0,1,sky is clear,Monday 9:00,4380,39002
None,271.76,0,0,90,heavy snow,Saturday 9:00,3766,45338
None,292.81,0,0,40,light rain,Saturday 18:00,4013,40697
None,291.95,0,0,75,light intensity drizzle,Wednesday 7:00,5538,18394
None,269.28,0,0,90,light snow,Tuesday 11:00,4148,24053
None,273.48,0,0,1,mist,Wednesday 9:00,5581,42338
None,272.12,0,0,90,heavy snow,Monday 14:00,4205,1520
None,290.62,0,0,0,Sky is Clear,Friday 23:00,2082,34103
None,279.59,0,0,40,scattered clouds,Sunday 21:00,2190,40644
None,287.53,0,0,75,broken clouds,Wednesday 15:00,6070,21189
None,276.34,0,0,90,drizzle,Monday 14:00,4877,14793
None,284.22,0,0,40,scattered clouds,Wednesday 2:00,271,31039
None,296.9,0,0,0,Sky is Clear,Sunday 18:00,4067,42114
None,294.72,0.48,0,90,light rain,Saturday 18:00,3881,30087
None,276.82,0,0,90,light intensity drizzle,Thursday 18:00,4549,6149
None,275.28,0,0,90,mist,Sunday 15:00,4502,36088
None,257.35,0,0,1,sky is clear,Wednesday 3:00,337,26706
None,299.01,3.81,0,0,proximity thunderstorm,Tuesday 14:00,5697,29834
None,303.89,0,0,1,sky is clear,Saturday 19:00,3434,37410
None,292.68,0,0,75,broken clouds,Thursday 13:00,5022,34557
None,296.15,0,0,1,sky is clear,Sunday 17:00,4252,33272
None,286.64,0,0,36,proximity thunderstorm,Wednesday 23:00,1068,39504
None,301.8,0,0,40,scattered clouds,Monday 18:00,4226,43350
None,292.38,0,0,56,light rain,Sunday 23:00,1307,18564
None,300.22,0,0,75,broken clouds,Monday 16:00,6232,13840
None,272.99,0,0,90,overcast clouds,Wednesday 8:00,6614,18628
None,272.15,0,0,1,sky is clear,Tuesday 0:00,572,20229
None,280.48,0,0,1,sky is clear,Friday 13:00,5553,21818
None,274.05,0,0,1,sky is clear,Wednesday 22:00,1925,32061
None,263.15,0,0,40,scattered clouds,Friday 19:00,3503,7639
None,299.18,0,0,80,broken clouds,Sunday 23:00,1279,2525
None,292.13,0,0,0,Sky is Clear,Sunday 22:00,2777,17105
None,286.67,0,0,76,broken clouds,Thursday 21:00,3146,15983
None,274.39,0,0,90,mist,Monday 9:00,4820,31709
None,281.7,0,0,100,mist,Saturday 9:00,3713,17852
None,262.42,0,0,90,light snow,Friday 21:00,3356,47406
None,271.12,0,0,1,sky is clear,Sunday 0:00,1351,28610
None,275.84,0,0,90,light intensity drizzle,Monday 14:00,5052,14622
None,303.608,0,0,44,scattered clouds,Wednesday 21:00,2533,37725
None,277.32,0,0,1,sky is clear,Saturday 18:00,4511,12533
None,302.42,0,0,5,sky is clear,Saturday 20:00,3057,942
None,273.95,0,0,90,mist,Saturday 5:00,640,41257
None,295.52,0,0,40,scattered clouds,Thursday 18:00,4934,13379
None,272.61,0,0,75,broken clouds,Friday 11:00,5425,42809
None,296.08,0,0,75,broken clouds,Friday 11:00,4872,24164
None,279.84,0,0,40,scattered clouds,Thursday 19:00,3501,43225
None,268.08,0,0,1,sky is clear,Monday 18:00,4474,2063
None,300.85,0,0,40,scattered clouds,Sunday 15:00,463,47430
None,297.62,0,0,75,moderate rain,Friday 18:00,4465,6593
None,276.08,0,0,90,overcast clouds,Friday 20:00,3276,17212
None,268.62,0,0,90,snow,Wednesday 7:00,6157,27519
None,264.28,0,0,90,overcast clouds,Monday 1:00,303,18287
None,289.18,0,0,1,sky is clear,Thursday 10:00,4603,28657
None,284.88,0,0,1,sky is clear,Wednesday 5:00,3008,30291
None,262.39,0,0,1,sky is clear,Sunday 18:00,3033,35564
None,282.28,0,0,1,sky is clear,Sunday 6:00,982,29773
None,284.29,0,0,90,moderate rain,Thursday 18:00,5351,3514
None,270.47,0,0,90,overcast clouds,Sunday 19:00,2412,32021
None,282.23,0,0,0,Sky is Clear,Friday 23:00,1737,18898
None,286.28,0,0,1,mist,Saturday 4:00,432,17099
None,292.65,0,0,75,broken clouds,Sunday 12:00,4906,20658
None,284.54,0,0,90,light intensity drizzle,Friday 3:00,417,23680
None,272.08,0,0,64,broken clouds,Friday 16:00,4513,47733
None,274.89,0,0,75,broken clouds,Friday 9:00,5645,6454
None,270.9,0,0,90,overcast clouds,Friday 18:00,4753,29852
None,266.68,0,0,90,mist,Sunday 15:00,3426,13806
None,273.4,0,0,90,mist,Thursday 21:00,3005,8202
None,299.49,0,0,40,proximity thunderstorm,Sunday 4:00,393,5726
None,284.88,0,0,75,broken clouds,Tuesday 13:00,4830,45324
None,288.59,0,0,1,sky is clear,Saturday 16:00,4547,28887
None,276.52,0,0,40,scattered clouds,Tuesday 5:00,2678,1264
None,297.8,0,0,90,proximity thunderstorm,Saturday 7:00,1651,46671
None,266.63,0,0,90,heavy snow,Saturday 6:00,1188,44155
None,289.76,0,0,1,sky is clear,Saturday 12:00,5295,33830
None,281.11,0,0,90,overcast clouds,Monday 9:00,4848,45973
None,293.89,0,0,75,light rain,Sunday 11:00,3922,46147
None,271.54,0,0,75,broken clouds,Sunday 14:00,4277,2918
None,271.07,0,0,1,fog,Monday 7:00,6077,14402
None,274.65,0,0,90,moderate rain,Thursday 23:00,889,9500
None,273.42,0,0,90,light snow,Thursday 8:00,5826,20690
None,294.58,0,0,90,light rain,Saturday 18:00,3571,3087
None,271.72,0,0,1,mist,Friday 3:00,480,28190
None,284.25,0.34,0,68,moderate rain,Monday 19:00,3093,4819
None,289.55,0,0,40,mist,Wednesday 5:00,3119,27630
None,287.54,0,0,1,sky is clear,Thursday 4:00,976,47972
None,271.56,0,0,20,few clouds,Wednesday 7:00,5922,4745
None,271.02,0,0,1,sky is clear,Tuesday 20:00,2581,4645
None,303.5,0,0,75,broken clouds,Tuesday 15:00,5672,15781
None,253.84,0,0,1,sky is clear,Thursday 0:00,583,18126
None,272.85,0,0,90,snow,Monday 14:00,4799,24744
None,260.88,0,0,90,overcast clouds,Saturday 19:00,3174,18690
None,302.15,0,0,1,haze,Monday 12:00,4673,36144
None,247.15,0,0,1,sky is clear,Tuesday 9:00,4642,8518
None,263.08,0,0,1,sky is clear,Wednesday 12:00,4759,30263
None,293.71,0,0,20,few clouds,Thursday 10:00,4694,19464
None,283.91,0,0,90,overcast clouds,Friday 0:00,630,17384
None,293.29,0,0,1,sky is clear,Tuesday 0:00,1011,6695
None,286.15,0,0,40,scattered clouds,Friday 13:00,5280,25889
None,264.7,0,0,90,overcast clouds,Tuesday 17:00,5936,42001
None,281.95,0,0,1,sky is clear,Sunday 22:00,1438,37370
None,273.15,0,0,75,broken clouds,Tuesday 9:00,5121,16506
None,294.43,2.62,0,90,mist,Tuesday 9:00,5242,1142
None,289.71,0,0,75,broken clouds,Wednesday 18:00,4936,37541
None,291.01,0,0,1,mist,Wednesday 8:00,5864,10328
None,267.95,0,0,90,light snow,Friday 0:00,803,37333
None,294.83,1.4,0,75,moderate rain,Sunday 12:00,4549,34989
None,296.28,0,0,1,sky is clear,Thursday 23:00,1371,19241
None,292.78,0,0,90,light rain,Thursday 14:00,5123,27028
None,279.88,0,0,90,moderate rain,Saturday 15:00,4324,13826
None,303.37,0,0,75,broken clouds,Thursday 17:00,5871,9993
None,293.99,0,0,0,Sky is Clear,Tuesday 0:00,659,33175
None,264.65,0,0,75,mist,Saturday 7:00,1616,11416
None,296.57,0.3,0,90,thunderstorm,Sunday 8:00,1936,16616
None,283,0,0,75,broken clouds,Friday 8:00,2364,26627
None,296.86,0,0,40,scattered clouds,Friday 14:00,5400,42012
None,276.8,0,0,90,mist,Sunday 20:00,2319,15961
None,266.95,0,0,1,sky is clear,Monday 13:00,4928,28935
None,299.36,0,0,90,light rain,Monday 20:00,2896,728
None,286.02,0,0,75,broken clouds,Monday 16:00,6276,3238
None,291,0,0,1,mist,Tuesday 2:00,288,16567
None,295.47,0,0,88,mist,Thursday 6:00,6054,23734
None,272.8,0,0,90,light snow,Friday 22:00,3203,28942
None,291.11,0,0,40,scattered clouds,Wednesday 16:00,6701,41897
None,250.02,0,0,20,few clouds,Wednesday 6:00,4680,25902
None,275.58,0,0,5,sky is clear,Thursday 20:00,3373,2733
None,275.21,0,0,90,light rain,Sunday 19:00,3125,39763
None,270.24,0,0,64,broken clouds,Monday 0:00,518,31642
None,262.77,0,0,64,broken clouds,Friday 7:00,5906,44503
None,295.14,0,0,75,broken clouds,Friday 13:00,5024,18880
None,283.43,0,0,90,light rain,Monday 20:00,2644,46831
None,286.88,0,0,40,fog,Monday 3:00,350,35357
None,292.75,0,0,90,moderate rain,Wednesday 12:00,4891,27353
None,246.38,0,0,1,sky is clear,Tuesday 2:00,194,26326
None,266.09,0,0,90,snow,Sunday 18:00,2823,28242
None,292.15,0,0,1,sky is clear,Thursday 21:00,3539,4806
None,301.15,0,0,40,scattered clouds,Wednesday 12:00,4983,17850
None,299.52,0,0,0,Sky is Clear,Monday 12:00,4724,31148
None,291.7,0,0,40,mist,Saturday 5:00,797,35819
None,275.28,0,0,90,overcast clouds,Wednesday 11:00,4677,6852
None,296.32,0,0,90,overcast clouds,Wednesday 2:00,341,1220
None,264.82,0,0,90,overcast clouds,Monday 9:00,4753,2391
None,282.08,0,0,20,few clouds,Thursday 15:00,6188,37016
None,289.19,0,0,40,scattered clouds,Tuesday 12:00,4706,19361
None,298.034,0,0,0,Sky is Clear,Monday 15:00,4604,40786
None,300.16,0,0,40,scattered clouds,Friday 12:00,5536,40974
None,264.69,0,0,1,sky is clear,Monday 4:00,811,3460
None,291.97,0,0,75,broken clouds,Sunday 18:00,3910,42342
None,271.25,0,0,90,heavy snow,Friday 11:00,5373,60
None,282.75,0,0,90,overcast clouds,Monday 4:00,791,26574
None,284.056,0,0,0,Sky is Clear,Monday 16:00,6252,2589
None,300.27,0,0,0,Sky is Clear,Monday 13:00,4800,7530
None,286.924,0,0,68,light rain,Thursday 17:00,6736,16479
None,268.28,0,0,90,overcast clouds,Thursday 1:00,503,8058
None,279.27,0,0,90,moderate rain,Thursday 15:00,5967,42198
None,269.14,0,0,40,scattered clouds,Sunday 15:00,4186,29187
None,298.92,0.25,0,1,light rain,Sunday 19:00,3098,38576
None,298.79,0,0,40,scattered clouds,Tuesday 17:00,6454,22822
None,290.64,0,0,1,sky is clear,Monday 10:00,3320,36768
None,298.15,0,0,40,scattered clouds,Tuesday 16:00,6777,32250
None,291.48,0,0,80,light rain,Wednesday 12:00,5146,36960
None,275.95,0,0,90,mist,Tuesday 3:00,329,23017
None,294.28,0,0,40,scattered clouds,Sunday 13:00,4024,43665
None,290.08,0,0,75,broken clouds,Thursday 12:00,4958,29240
None,290.15,0,0,20,few clouds,Thursday 18:00,5068,26649
None,297,1.78,0,75,moderate rain,Monday 8:00,6125,14459
None,293.79,2.62,0,40,proximity thunderstorm with rain,Wednesday 3:00,367,33613
None,273.61,0,0,64,mist,Friday 20:00,2415,18617
None,278.22,0,0,1,mist,Sunday 11:00,3610,20133
None,253.13,0,0,1,sky is clear,Friday 1:00,374,20898
None,285.15,0,0,1,sky is clear,Sunday 23:00,955,6398
None,280.38,0,0,40,mist,Saturday 4:00,211,46750
None,268.86,0,0,64,mist,Saturday 6:00,1092,47753
None,270.65,0,0,90,overcast clouds,Sunday 12:00,3709,24479
None,299.47,0,0,75,broken clouds,Friday 13:00,5101,1715
None,279.76,0,0,5,sky is clear,Thursday 15:00,5943,8319
None,277.58,0,0,75,broken clouds,Friday 8:00,5723,21454
None,279.01,0,0,1,sky is clear,Wednesday 5:00,2979,9562
None,288.31,0,0,1,sky is clear,Thursday 3:00,381,20253
None,281.07,0,0,1,sky is clear,Sunday 14:00,4383,6260
None,280.29,0,0,40,scattered clouds,Tuesday 20:00,3028,7496
None,305.02,0,0,20,few clouds,Wednesday 18:00,4202,342
None,255.78,0,0,77,broken clouds,Tuesday 5:00,2336,36410
None,287.62,0,0,90,overcast clouds,Thursday 9:00,4976,24530
None,272.52,0,0,75,broken clouds,Monday 3:00,288,40743
None,288.75,0,0,1,sky is clear,Thursday 5:00,3147,46409
None,287.44,0,0,75,broken clouds,Sunday 1:00,951,46475
None,294.23,0,0,75,broken clouds,Sunday 20:00,2692,9793
None,266.9,0,0,90,overcast clouds,Monday 6:00,4527,46300
None,291.02,0,0,1,sky is clear,Monday 4:00,827,15242
None,290.96,0.63,0,90,light rain,Saturday 1:00,725,25044
None,292.85,0,0,75,heavy intensity rain,Tuesday 3:00,534,31420
None,285.44,0,0,90,light intensity drizzle,Saturday 7:00,1989,11663
None,299.01,0,0,1,thunderstorm,Sunday 3:00,397,7917
None,280.86,0,0,5,sky is clear,Saturday 16:00,4708,7511
None,273.69,0,0,1,sky is clear,Monday 20:00,2205,33863
None,288.42,0,0,1,sky is clear,Tuesday 22:00,1708,33014
None,276.15,0,0,75,broken clouds,Friday 20:00,3465,8391
None,291.88,0,0,1,sky is clear,Tuesday 0:00,516,36596
None,288.21,0,0,90,overcast clouds,Wednesday 15:00,5604,17857
None,298.45,0,0,0,Sky is Clear,Wednesday 10:00,4119,16456
None,280.88,0,0,1,sky is clear,Saturday 11:00,4227,22219
None,273.45,0,0,64,mist,Saturday 11:00,3544,27091
None,262.9,0,0,40,scattered clouds,Thursday 12:00,4930,25950
None,297.06,7.87,0,90,thunderstorm with heavy rain,Sunday 13:00,4735,36490
None,288.49,0,0,1,sky is clear,Monday 7:00,6591,4093
None,278.22,0,0,1,sky is clear,Saturday 0:00,1371,9222
None,278.44,0,0,90,overcast clouds,Tuesday 3:00,332,40682
None,281.15,0,0,90,overcast clouds,Sunday 21:00,2211,2355
None,267.58,0,0,75,broken clouds,Thursday 21:00,2773,12467
None,291.51,0,0,90,light rain,Friday 21:00,3008,5482
None,265.88,0,0,75,haze,Tuesday 13:00,4158,18583
None,298.51,0,0,40,scattered clouds,Sunday 16:00,4233,2539
None,276.4,0,0,1,sky is clear,Sunday 15:00,4342,15923
None,287.54,0,0,0,light rain,Monday 10:00,3201,31213
None,287.28,0,0,1,sky is clear,Saturday 2:00,637,14334
None,262.29,0,0,1,sky is clear,Sunday 5:00,441,29126
None,293.24,0,0,1,sky is clear,Wednesday 10:00,4738,32388
None,271.178,0,0,0,Sky is Clear,Thursday 2:00,233,12440
None,290.37,0,0,0,Sky is Clear,Friday 23:00,2032,25670
None,273.67,0,0.13,90,mist,Friday 15:00,5548,43549
None,292.18,0.28,0,90,drizzle,Wednesday 4:00,882,19762
None,290.57,1.52,0,90,mist,Tuesday 2:00,234,12131
None,301.22,0,0,40,scattered clouds,Sunday 15:00,4139,29026
None,283.15,0,0,1,sky is clear,Sunday 9:00,3008,11825
None,281.22,0,0,1,sky is clear,Sunday 6:00,822,5848
None,291.89,0.98,0,90,moderate rain,Friday 6:00,5259,9838
None,268.08,0,0,1,sky is clear,Sunday 8:00,1677,8874
None,265.93,0,0,90,heavy snow,Friday 15:00,5372,36358
None,274.48,0,0,1,mist,Friday 19:00,2833,45695
None,296.65,0,0,40,scattered clouds,Monday 19:00,3384,10846
None,270.95,0,0,75,broken clouds,Wednesday 23:00,1455,11504
None,272.02,0,0,20,few clouds,Sunday 15:00,3613,24437
None,259.58,0,0,40,mist,Friday 5:00,2366,34066
None,275.27,0,0,90,overcast clouds,Thursday 12:00,3714,4481
None,295.426,0,0,92,overcast clouds,Saturday 11:00,4079,15206
None,294.27,0,0,90,overcast clouds,Thursday 11:00,5056,2057
None,285.29,0,0,90,mist,Thursday 3:00,338,6669
None,287.77,0,0,40,scattered clouds,Thursday 14:00,5353,24863
None,280.73,0,0,20,few clouds,Friday 10:00,4952,29144
None,287.48,0,0,40,scattered clouds,Friday 18:00,5002,9863
None,272.41,0,0,90,snow,Monday 13:00,3882,45481
None,255.22,0,0,1,sky is clear,Wednesday 21:00,2409,25108
None,273.35,0,0,90,mist,Sunday 0:00,1662,29323
None,294.74,4.8,0,90,heavy intensity rain,Monday 18:00,4063,3986
None,265.29,0,0,90,haze,Wednesday 15:00,5480,11134
None,268.01,0,0,90,mist,Sunday 3:00,151,47910
None,285.15,0,0,90,mist,Thursday 0:00,646,16745
None,299.06,0,0,36,proximity thunderstorm,Tuesday 15:00,6350,3123
None,296.69,0,0,1,proximity thunderstorm,Wednesday 17:00,3045,31303
None,300.02,0,0,0,Sky is Clear,Wednesday 12:00,4738,21037
None,290,0,0,1,sky is clear,Thursday 16:00,6432,19713
None,294.93,0,0,1,sky is clear,Thursday 19:00,3621,24465
None,288.9,0,0,92,moderate rain,Wednesday 1:00,418,17108
None,287.6,0.81,0,90,haze,Thursday 5:00,2924,10617
None,274.81,0,0,64,mist,Monday 11:00,4584,23195
None,289.35,0,0,90,mist,Wednesday 13:00,5014,29549
None,297.75,0,0,40,scattered clouds,Sunday 13:00,4343,43592
None,294.57,0.25,0,1,mist,Sunday 4:00,316,41906
None,279.48,0,0,90,overcast clouds,Friday 8:00,4695,41115
None,289.6,0,0,1,mist,Tuesday 4:00,965,33423
None,288.81,0,0,20,few clouds,Friday 14:00,5842,13263
None,291.75,0,0,20,mist,Thursday 7:00,6264,32796
None,256.32,0,0,75,broken clouds,Wednesday 19:00,2941,6381
None,269.22,0,0,1,fog,Saturday 4:00,399,41800
None,294.69,0.25,0,40,light rain,Sunday 7:00,1607,33160
None,286.17,0,0,1,sky is clear,Thursday 6:00,5860,37123
None,291.17,0.25,0,1,light rain,Monday 5:00,2823,4050
None,272.01,0,0,90,overcast clouds,Friday 1:00,439,43006
None,279.56,0,0,90,overcast clouds,Friday 18:00,4788,37023
None,282.07,4.27,0,92,mist,Tuesday 3:00,340,10110
None,291.35,0,0,0,Sky is Clear,Tuesday 22:00,1718,35309
None,292.16,0,0,90,proximity shower rain,Monday 15:00,5519,11009
None,282.14,0,0,1,sky is clear,Saturday 1:00,929,10810
None,279.027,0,0,92,moderate rain,Friday 1:00,333,19119
None,283.49,0,0,1,sky is clear,Wednesday 1:00,434,34865
None,291.13,0,0,90,overcast clouds,Monday 12:00,4872,42712
None,304.08,0,0,75,broken clouds,Wednesday 15:00,5817,34094
None,290.95,0,0,90,heavy intensity rain,Tuesday 6:00,5381,42971
None,291.49,0,0,92,light rain,Monday 14:00,4888,8897
None,277.82,0,0,1,sky is clear,Friday 6:00,5518,47874
None,277.01,0,0,40,scattered clouds,Friday 2:00,331,24400
None,250.73,0,0,1,sky is clear,Sunday 4:00,271,17891
None,264.57,0,0,1,sky is clear,Sunday 15:00,3888,20778
None,278.42,0,0,90,mist,Thursday 10:00,4667,7569
None,291.94,0,0,1,sky is clear,Saturday 22:00,3189,21385
None,277.59,0,0,75,haze,Friday 1:00,441,38028
None,287.74,0,0,40,mist,Wednesday 23:00,1074,22804
None,295.35,0,0,75,broken clouds,Monday 16:00,6419,39201
None,285.39,0.56,0,90,mist,Monday 17:00,5899,10982
None,274.33,0.98,0.51,90,fog,Wednesday 12:00,5167,48039
None,293.16,0,0,75,light rain,Thursday 13:00,5226,14052
None,289.77,0,0,90,light rain,Monday 18:00,4494,46090
None,290.31,0.51,0,90,moderate rain,Thursday 13:00,4459,37772
None,287.72,0,0,90,proximity thunderstorm,Monday 2:00,241,2331
None,261.29,0,0,1,sky is clear,Sunday 8:00,1738,20311
None,289.36,0,0,0,Sky is Clear,Tuesday 4:00,834,18779
None,300.17,0,0,0,Sky is Clear,Saturday 19:00,3822,25437
None,295.3,0,0,40,scattered clouds,Wednesday 1:00,367,42888
None,265.22,0,0,90,light snow,Sunday 20:00,3080,22027
None,299.36,0,0,90,overcast clouds,Thursday 12:00,5715,26023
None,273.771,0,0,0,Sky is Clear,Thursday 0:00,480,21502
None,273.96,0,0,90,light rain,Thursday 21:00,2373,41730
None,285.62,0,0,90,light rain,Saturday 16:00,5203,42478
